﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025111602,   1017.0,   1020.6,     23.3,     18.8,       76,      2.6,    100.0,      6.9,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111603,   1016.7,   1020.3,     23.3,     19.1,       77,      2.6,    100.0,      6.3,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111604,   1016.8,   1020.4,     22.8,     19.6,       82,      2.2,    100.0,      6.3,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111605,   1016.9,   1020.5,     22.8,     19.6,       82,      2.3,     90.0,      5.9,     70.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111606,   1017.4,   1021.0,     22.8,     19.2,       80,      2.4,    100.0,      5.8,     60.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111607,   1017.8,   1021.4,     22.9,     19.1,       79,      2.3,    100.0,      5.8,    100.0,      0.0,      0.0,      0.2,     0.10,     None,     0.07,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111608,   1018.2,   1021.8,     24.1,     19.6,       76,      1.9,    100.0,      5.5,     80.0,      0.0,      0.0,      1.0,     0.69,     None,     0.64,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111609,   1018.5,   1022.0,     25.4,     20.2,       73,      3.3,    110.0,      8.5,    120.0,      0.0,      0.0,      1.0,     1.41,     None,     2.06,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111610,   1018.1,   1021.6,     26.4,     20.5,       70,      4.0,    100.0,      9.5,     90.0,      0.0,      0.0,      1.0,     2.02,     None,     4.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111611,   1017.5,   1021.0,     26.9,     20.5,       68,      3.8,    100.0,     10.0,     80.0,      0.0,      0.0,      0.9,     2.40,     None,     5.67,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111612,   1016.5,   1020.0,     27.0,     20.6,       68,      3.8,    110.0,      9.0,     50.0,      0.0,      0.0,      0.8,     2.50,     None,     6.26,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111613,   1015.4,   1018.9,     27.3,     20.9,       68,      3.3,    110.0,     10.3,     80.0,      0.0,      0.0,      1.0,     2.64,     None,     6.18,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111614,   1015.0,   1018.5,     26.9,     21.2,       71,      3.3,    100.0,     11.8,     50.0,      0.0,      0.0,      1.0,     2.22,     None,     4.54,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111615,   1014.8,   1018.3,     26.6,     20.5,       69,      3.9,    100.0,     10.5,     90.0,      0.0,      0.0,      1.0,     1.70,     None,     2.51,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111616,   1014.8,   1018.3,     26.0,     20.8,       73,      3.6,    100.0,     10.4,    100.0,      0.0,      0.0,      0.5,     0.85,     None,     0.87,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111617,   1015.5,   1019.0,     25.4,     20.7,       75,      3.0,    100.0,      9.3,    120.0,      0.0,      0.0,      0.4,     0.23,     None,     0.14,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111618,   1016.0,   1019.5,     25.1,     20.6,       76,      3.5,     90.0,      9.0,     80.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111619,   1016.6,   1020.1,     24.8,     20.7,       78,      3.0,    100.0,      8.8,    100.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111620,   1016.9,   1020.4,     24.5,     21.0,       81,      2.2,    100.0,      7.4,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111621,   1017.2,   1020.7,     24.4,     21.1,       82,      2.1,    100.0,      7.5,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111622,   1017.1,   1020.6,     24.6,     21.3,       82,      3.6,    100.0,      7.7,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111623,   1016.7,   1020.2,     24.2,     21.7,       86,      2.9,    110.0,      8.9,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111624,   1016.4,   1019.9,     24.0,     21.7,       87,      3.2,    100.0,      8.3,     80.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111701,   1015.9,   1019.4,     23.9,     21.6,       87,      2.8,    100.0,      8.4,     70.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111702,   1015.6,   1019.2,     23.6,     21.5,       88,      3.1,    100.0,      8.1,     60.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111703,   1015.5,   1019.1,     23.6,     21.5,       88,      2.8,    100.0,      7.5,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111704,   1015.6,   1019.2,     23.5,     21.6,       89,      1.6,    110.0,      6.4,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111705,   1015.8,   1019.4,     23.6,     21.5,       88,      2.2,    100.0,      5.4,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111706,   1016.3,   1019.9,     23.7,     21.2,       86,      2.2,    100.0,      5.8,     80.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111707,   1016.5,   1020.1,     23.9,     21.2,       85,      2.1,    100.0,      4.4,     90.0,      0.0,      0.0,      0.0,     0.07,     None,     0.06,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111708,   1016.8,   1020.3,     25.2,     21.5,       80,      2.0,    120.0,      5.3,     90.0,      0.0,      0.0,      0.9,     0.76,     None,     0.63,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111709,   1017.1,   1020.6,     26.3,     21.7,       76,      3.1,    100.0,      6.7,    110.0,      0.0,      0.0,      0.8,     1.50,     None,     2.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111710,   1016.8,   1020.3,     25.9,     22.0,       79,      2.3,     90.0,      9.2,    100.0,     -9.8,      0.1,      0.2,     1.13,     None,     2.75,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111711,   1016.3,   1019.8,     25.2,     22.1,       83,      2.1,     70.0,      9.4,     60.0,     -9.8,      0.1,      0.1,     1.30,     None,     3.55,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111712,   1015.9,   1019.4,     25.4,     21.9,       81,      3.3,     60.0,      9.6,     70.0,      0.0,      0.0,      0.2,     1.88,     None,     5.13,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111713,   1015.4,   1018.9,     24.6,     21.3,       82,      1.9,     80.0,      9.6,     70.0,      0.0,      0.0,      0.1,     1.38,     None,     3.94,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111714,   1015.2,   1018.7,     23.7,     22.0,       90,      1.4,     60.0,      7.5,     60.0,      0.5,      0.7,      0.0,     0.41,     None,     1.23,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111715,   1015.1,   1018.7,     23.2,     20.9,       87,      2.7,    100.0,      6.4,     50.0,      0.5,      0.6,      0.0,     0.17,     None,     0.43,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111716,   1015.6,   1019.2,     22.9,     21.0,       89,      1.0,     60.0,      4.9,     90.0,      2.0,      0.6,      0.0,     0.06,     None,     0.12,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111717,   1016.5,   1020.1,     22.4,     21.2,       93,      0.3,    360.0,      3.6,    270.0,      4.5,      1.0,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111718,   1017.2,   1020.8,     22.3,     20.9,       92,      0.9,    120.0,      3.2,    100.0,      2.5,      0.7,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111719,   1017.9,   1021.5,     22.3,     20.4,       89,      2.3,    100.0,      6.2,    130.0,     -9.8,      0.2,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111720,   1018.6,   1022.2,     22.2,     19.8,       86,      2.3,     70.0,      6.7,     70.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111721,   1019.3,   1022.9,     21.7,     18.9,       84,      1.9,     90.0,      8.9,     60.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111722,   1019.4,   1023.0,     21.2,     18.4,       84,      2.4,    110.0,      5.9,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111723,   1019.2,   1022.8,     20.9,     18.5,       86,      1.9,    100.0,      8.7,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111724,   1019.0,   1022.6,     21.0,     18.6,       86,      1.7,    100.0,      6.6,    100.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111801,   1019.1,   1022.7,     21.0,     18.0,       83,      3.1,    110.0,      7.7,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111802,   1019.1,   1022.7,     20.5,     17.1,       81,      2.2,    100.0,      6.6,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111803,   1019.7,   1023.3,     19.8,     16.8,       83,      2.8,    100.0,      9.8,     80.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111804,   1020.1,   1023.7,     19.5,     16.7,       84,      2.0,    120.0,      7.3,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111805,   1020.8,   1024.4,     19.5,     16.7,       84,      1.6,    110.0,      6.1,    110.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111806,   1021.4,   1025.0,     19.3,     16.3,       83,      2.0,    120.0,      5.9,     90.0,     -9.8,      0.1,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111807,   1022.0,   1025.6,     19.3,     16.7,       85,      2.8,    100.0,      6.7,    110.0,     -9.8,      0.1,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111808,   1022.7,   1026.3,     19.0,     16.6,       86,      2.3,    100.0,      7.3,     80.0,     -9.8,      0.1,      0.0,     0.15,     None,     0.19,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111809,   1022.8,   1026.4,     19.1,     16.7,       86,      2.6,    100.0,      9.1,     90.0,     -9.8,      0.2,      0.0,     0.36,     None,     0.71,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111810,   1022.7,   1026.3,     19.3,     16.9,       86,      1.5,    110.0,      6.6,     90.0,     -9.8,      0.2,      0.0,     0.39,     None,     1.12,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111811,   1021.9,   1025.5,     19.7,     16.9,       84,      2.8,    100.0,      8.6,    100.0,      0.0,      0.0,      0.0,     0.75,     None,     2.42,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111812,   1021.1,   1024.7,     19.3,     16.3,       83,      2.9,    100.0,      8.0,     70.0,     -9.8,      0.2,      0.0,     0.59,     None,     1.97,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111813,   1020.3,   1023.9,     19.3,     15.4,       78,      2.9,    100.0,      7.6,     80.0,      0.0,      0.0,      0.0,     0.42,     None,     1.37,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111814,   1020.2,   1023.8,     19.2,     15.3,       78,      1.5,    110.0,      9.5,    110.0,      0.0,      0.0,      0.0,     0.40,     None,     1.19,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111815,   1020.6,   1024.2,     18.6,     15.3,       81,      2.7,    100.0,      7.6,    110.0,     -9.8,      0.1,      0.0,     0.17,     None,     0.44,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111816,   1020.6,   1024.2,     18.5,     15.4,       82,      2.5,    100.0,      6.5,    110.0,      0.0,      0.0,      0.0,     0.14,     None,     0.23,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111817,   1021.2,   1024.8,     18.4,     15.5,       83,      1.9,     90.0,      6.3,    120.0,     -9.8,      0.3,      0.0,     0.02,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111818,   1021.7,   1025.3,     18.4,     14.7,       79,      1.8,    100.0,      5.1,     60.0,     -9.8,      0.2,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111819,   1022.3,   1025.9,     18.2,     14.3,       78,      2.2,    100.0,      7.1,     90.0,     -9.8,      0.2,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111820,   1022.4,   1026.0,     17.7,     14.6,       82,      2.3,    100.0,      7.1,    110.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111821,   1022.8,   1026.4,     17.7,     14.4,       81,      2.1,    100.0,      7.6,     90.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111822,   1022.9,   1026.6,     17.4,     14.5,       83,      2.3,    100.0,      7.9,    100.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111823,   1022.5,   1026.2,     17.4,     14.3,       82,      2.3,    100.0,      7.3,    100.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111824,   1021.6,   1025.3,     17.1,     14.4,       84,      2.4,    100.0,      7.8,    130.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111901,   1021.4,   1025.1,     17.2,     14.3,       83,      2.5,    100.0,      7.7,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111902,   1021.6,   1025.3,     16.2,     14.0,       87,      2.4,    100.0,      7.4,     80.0,     -9.8,      0.6,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111903,   1021.4,   1025.1,     16.4,     13.1,       81,      2.8,     90.0,      8.5,     80.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111904,   1022.0,   1025.7,     16.3,     12.3,       77,      2.3,    110.0,      7.0,    110.0,     -9.8,      0.4,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111905,   1022.7,   1026.4,     15.9,     11.7,       76,      1.4,    100.0,      7.4,    100.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111906,   1023.1,   1026.8,     15.7,     12.1,       79,      1.9,    100.0,      6.0,     90.0,     -9.8,      0.1,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111907,   1023.3,   1027.0,     15.7,     12.1,       79,      2.5,    110.0,      6.5,     90.0,      0.0,      0.0,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111908,   1023.7,   1027.4,     16.2,     12.4,       78,      2.0,    120.0,      5.3,     90.0,      0.0,      0.0,      0.0,     0.03,     None,     0.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111909,   1024.0,   1027.7,     16.6,     12.2,       75,      1.8,    110.0,      6.2,     90.0,      0.0,      0.0,      0.0,     0.08,     None,     0.19,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111910,   1024.2,   1027.9,     16.6,     12.2,       75,      2.1,     90.0,      7.6,    100.0,     -9.8,      0.1,      0.0,     0.08,     None,     0.25,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111911,   1023.2,   1026.9,     16.2,     12.0,       76,      3.5,    100.0,      9.2,    100.0,     -9.8,      0.1,      0.0,     0.16,     None,     0.55,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111912,   1022.4,   1026.1,     16.4,     12.0,       75,      3.1,    100.0,      8.6,    110.0,      0.0,      0.0,      0.0,     0.30,     None,     1.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111913,   1021.8,   1025.5,     16.3,     11.7,       74,      3.0,    100.0,      8.0,    110.0,     -9.8,      0.1,      0.0,     0.19,     None,     0.63,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111914,   1021.4,   1025.1,     16.4,     11.6,       73,      2.5,    100.0,      8.6,     90.0,      0.0,      0.0,      0.0,     0.22,     None,     0.66,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111915,   1021.0,   1024.7,     16.4,     11.6,       73,      3.3,    110.0,      8.2,     90.0,      0.0,      0.0,      0.0,     0.15,     None,     0.36,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111916,   1021.3,   1025.0,     16.5,     11.7,       73,      3.1,    100.0,      8.4,     90.0,      0.0,      0.0,      0.0,     0.07,     None,     0.12,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111917,   1021.6,   1025.3,     16.7,     11.4,       71,      1.8,    110.0,      8.4,     70.0,      0.0,      0.0,      0.0,     0.02,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111918,   1022.0,   1025.7,     17.0,     11.9,       72,      1.8,    100.0,      7.0,    100.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111919,   1022.2,   1025.9,     17.0,     11.9,       72,      2.3,    100.0,      5.8,    100.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111920,   1022.4,   1026.1,     17.0,     11.3,       69,      2.9,    100.0,      8.6,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111921,   1022.4,   1026.1,     17.2,     10.1,       63,      3.2,    100.0,      8.4,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111922,   1022.3,   1026.0,     17.3,      9.7,       61,      2.9,    100.0,      9.0,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111923,   1021.8,   1025.5,     17.3,      9.7,       61,      2.7,    100.0,      8.0,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111924,   1021.4,   1025.0,     17.3,     10.4,       64,      1.9,    120.0,      5.5,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112001,   1021.5,   1025.1,     17.4,     10.3,       63,      1.9,    110.0,      5.4,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112002,   1021.1,   1024.7,     17.5,      9.9,       61,      2.3,    110.0,      6.7,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112003,   1021.2,   1024.8,     17.6,      9.5,       59,      2.6,    110.0,      7.2,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112004,   1020.7,   1024.3,     17.6,      9.8,       60,      2.6,    100.0,      7.9,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112005,   1021.0,   1024.6,     17.5,     10.2,       62,      2.1,    110.0,      8.8,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112006,   1021.3,   1024.9,     17.6,     10.3,       62,      2.8,    100.0,      9.1,    100.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112007,   1021.8,   1025.4,     17.5,     10.9,       65,      2.8,    100.0,      7.8,    110.0,      0.0,      0.0,      0.0,     0.02,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112008,   1022.1,   1025.7,     17.8,     11.2,       65,      2.6,    120.0,      7.7,    120.0,      0.0,      0.0,      0.0,     0.12,     None,     0.18,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112009,   1022.3,   1025.9,     18.3,     11.6,       65,      3.3,    110.0,     10.0,    100.0,      0.0,      0.0,      0.0,     0.37,     None,     0.72,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112010,   1022.1,   1025.7,     18.7,     11.8,       64,      3.0,    110.0,      8.0,    100.0,      0.0,      0.0,      0.0,     0.62,     None,     1.51,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112011,   1021.5,   1025.1,     19.1,     12.2,       64,      2.8,    120.0,      9.9,    130.0,      0.0,      0.0,      0.0,     0.77,     None,     2.14,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112012,   1020.4,   1024.0,     19.6,     12.1,       62,      3.7,    110.0,     10.3,     90.0,      0.0,      0.0,      0.1,     1.48,     None,     4.08,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112013,   1019.7,   1023.3,     19.7,     12.7,       64,      3.2,    120.0,     10.7,    100.0,      0.0,      0.0,      0.0,     0.85,     None,     2.42,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112014,   1018.9,   1022.5,     19.7,     13.2,       66,      2.9,    110.0,      8.6,    130.0,      0.0,      0.0,      0.0,     0.73,     None,     1.85,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112015,   1018.8,   1022.4,     19.6,     13.3,       67,      3.8,    110.0,      9.4,    100.0,      0.0,      0.0,      0.0,     0.51,     None,     1.09,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112016,   1018.9,   1022.5,     19.4,     14.0,       71,      2.6,    100.0,      8.5,     70.0,      0.0,      0.0,      0.0,     0.21,     None,     0.35,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112017,   1019.2,   1022.8,     19.0,     14.7,       76,      2.9,    110.0,      9.2,     80.0,      0.0,      0.0,      0.0,     0.02,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112018,   1019.5,   1023.1,     19.4,     14.5,       73,      2.6,    130.0,      7.4,    140.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112019,   1019.9,   1023.5,     19.7,     14.5,       72,      2.9,    100.0,      7.5,    130.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112020,   1020.2,   1023.8,     19.6,     14.9,       74,      2.8,    110.0,      8.5,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112021,   1020.1,   1023.7,     19.7,     14.7,       73,      2.3,    110.0,      8.2,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112022,   1020.0,   1023.6,     19.8,     14.4,       71,      2.8,    100.0,      6.7,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112023,   1020.0,   1023.6,     19.9,     14.3,       70,      2.5,    100.0,      7.1,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112024,   1019.7,   1023.3,     20.0,     14.4,       70,      1.9,    110.0,      7.6,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112101,   1019.8,   1023.4,     20.1,     14.0,       68,      3.0,    100.0,      7.8,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
