﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025101614,   1009.5,   1012.9,     33.5,     21.7,       50,      4.4,    110.0,     11.8,    120.0,      0.0,      0.0,      0.8,     2.48,     None,     5.58,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101615,   1009.3,   1012.7,     32.8,     22.0,       53,      5.0,    110.0,     11.3,    120.0,      0.0,      0.0,      1.0,     2.16,     None,     3.51,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101616,   1009.6,   1013.0,     31.8,     22.5,       58,      4.2,    110.0,     10.9,    100.0,      0.0,      0.0,      1.0,     1.26,     None,     1.40,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101617,   1009.9,   1013.3,     30.6,     22.8,       63,      4.2,    100.0,     11.2,     90.0,      0.0,      0.0,      0.9,     0.47,     None,     0.30,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101618,   1010.3,   1013.8,     30.0,     23.0,       66,      3.8,    100.0,     11.2,     90.0,      0.0,      0.0,      0.0,     0.02,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101619,   1011.0,   1014.5,     29.6,     23.8,       71,      4.1,    120.0,     10.5,     90.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101620,   1011.7,   1015.2,     29.4,     23.6,       71,      4.1,    110.0,      9.7,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101621,   1011.9,   1015.4,     29.2,     23.2,       70,      3.4,    120.0,      9.0,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101622,   1011.9,   1015.4,     29.2,     22.9,       69,      3.5,    120.0,      8.7,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101623,   1011.8,   1015.3,     29.1,     22.8,       69,      3.0,    110.0,      9.5,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101624,   1011.6,   1015.1,     28.7,     23.4,       73,      3.7,     90.0,      8.8,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101701,   1011.4,   1014.9,     28.8,     23.7,       74,      2.9,    100.0,      8.4,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101702,   1011.2,   1014.7,     28.6,     24.0,       76,      2.8,    100.0,      8.0,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101703,   1010.9,   1014.4,     27.4,     24.7,       85,      2.8,    100.0,      7.2,    100.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101704,   1010.9,   1014.4,     27.2,     23.9,       82,      3.0,     90.0,      8.2,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101705,   1010.8,   1014.3,     26.5,     23.6,       84,      4.2,    100.0,      9.9,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101706,   1011.4,   1014.9,     26.6,     23.5,       83,      2.1,     90.0,      9.6,    100.0,     -9.8,      0.2,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101707,   1011.8,   1015.3,     27.3,     23.3,       79,      2.6,     90.0,      8.9,    100.0,      0.0,      0.0,      0.0,     0.08,     None,     0.08,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101708,   1012.0,   1015.5,     28.2,     23.1,       74,      3.4,    100.0,      9.3,     90.0,      0.0,      0.0,      0.0,     0.34,     None,     0.56,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101709,   1012.3,   1015.8,     29.3,     23.5,       71,      3.8,     90.0,      9.9,     90.0,      0.0,      0.0,      0.0,     0.73,     None,     1.69,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101710,   1011.6,   1015.1,     31.0,     23.4,       64,      3.1,    100.0,      9.3,    110.0,      0.0,      0.0,      0.9,     1.82,     None,     4.40,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101711,   1011.0,   1014.4,     31.3,     23.4,       63,      3.5,    110.0,      9.3,     90.0,      0.0,      0.0,      0.2,     1.18,     None,     4.30,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101712,   1010.3,   1013.7,     32.2,     22.9,       58,      4.3,    120.0,      9.5,     90.0,      0.0,      0.0,      1.0,     1.82,     None,     5.84,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101713,   1009.5,   1012.9,     32.6,     22.7,       56,      4.6,    120.0,     10.8,    120.0,      0.0,      0.0,      1.0,     2.17,     None,     6.19,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101714,   1009.1,   1012.5,     33.2,     22.4,       53,      3.5,    140.0,     10.4,    170.0,      0.0,      0.0,      1.0,     2.06,     None,     4.98,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101715,   1009.0,   1012.4,     32.8,     22.3,       54,      3.1,    130.0,      9.8,    130.0,      0.0,      0.0,      1.0,     1.85,     None,     3.30,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101716,   1009.1,   1012.5,     32.4,     22.5,       56,      2.2,    120.0,     10.7,    150.0,      0.0,      0.0,      1.0,     1.34,     None,     1.40,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101717,   1009.5,   1012.9,     31.0,     22.6,       61,      2.7,    100.0,      8.1,    100.0,      0.0,      0.0,      0.9,     0.49,     None,     0.30,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101718,   1010.0,   1013.5,     30.1,     23.6,       68,      2.7,    100.0,      9.1,     90.0,      0.0,      0.0,      0.2,     0.03,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101719,   1010.5,   1014.0,     29.7,     23.9,       71,      4.2,    110.0,      9.8,    130.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101720,   1010.9,   1014.4,     29.5,     24.2,       73,      3.4,    100.0,      9.5,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101721,   1010.8,   1014.3,     29.4,     23.8,       72,      3.9,    100.0,      9.4,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101722,   1010.8,   1014.3,     29.2,     24.1,       74,      3.1,    100.0,      8.5,     70.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101723,   1010.5,   1014.0,     29.2,     23.9,       73,      2.7,    110.0,      8.9,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101724,   1010.2,   1013.7,     29.1,     24.0,       74,      2.4,    100.0,      8.5,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101801,   1009.6,   1013.1,     29.0,     23.5,       72,      3.0,    100.0,      8.7,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101802,   1009.2,   1012.7,     28.8,     23.9,       75,      3.0,    100.0,      7.9,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101803,   1009.0,   1012.5,     28.6,     23.7,       75,      2.3,    100.0,      7.5,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101804,   1009.0,   1012.5,     28.3,     23.7,       76,      3.1,     90.0,      7.8,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101805,   1009.1,   1012.6,     28.3,     23.5,       75,      2.8,    100.0,      6.8,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101806,   1009.6,   1013.1,     28.0,     23.8,       78,      2.1,    100.0,      6.2,    100.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101807,   1010.2,   1013.7,     28.4,     23.3,       74,      2.8,    100.0,      6.8,    100.0,      0.0,      0.0,      0.8,     0.27,     None,     0.15,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101808,   1010.8,   1014.3,     30.0,     23.0,       66,      2.8,    100.0,      7.4,     90.0,      0.0,      0.0,      1.0,     1.01,     None,     0.98,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101809,   1011.0,   1014.5,     30.8,     23.5,       65,      4.5,    110.0,     10.2,    100.0,      0.0,      0.0,      1.0,     1.60,     None,     2.68,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101810,   1010.6,   1014.0,     32.4,     23.4,       59,      4.0,    110.0,     10.8,     80.0,      0.0,      0.0,      1.0,     2.34,     None,     5.16,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101811,   1010.3,   1013.7,     33.1,     22.9,       55,      4.4,    110.0,     11.7,     90.0,      0.0,      0.0,      1.0,     2.88,     None,     7.39,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101812,   1009.6,   1013.0,     33.9,     23.3,       54,      4.4,    110.0,     11.7,    150.0,      0.0,      0.0,      1.0,     3.11,     None,     8.40,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101813,   1009.0,   1012.4,     33.5,     24.1,       58,      4.5,    100.0,     12.2,    130.0,      0.0,      0.0,      1.0,     2.95,     None,     7.78,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101814,   1008.7,   1012.1,     32.1,     24.5,       64,      3.8,     90.0,     12.2,     80.0,      0.0,      0.0,      1.0,     2.63,     None,     5.97,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101815,   1008.7,   1012.1,     32.0,     23.6,       61,      3.9,    100.0,     11.9,    100.0,      0.0,      0.0,      1.0,     2.02,     None,     3.52,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101816,   1009.2,   1012.6,     31.5,     22.0,       57,      4.2,    110.0,     13.0,    100.0,      0.0,      0.0,      1.0,     1.33,     None,     1.42,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101817,   1009.5,   1012.9,     30.6,     23.0,       64,      3.6,    100.0,     11.1,    100.0,      0.0,      0.0,      1.0,     0.52,     None,     0.29,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101818,   1010.0,   1013.5,     29.7,     23.4,       69,      3.9,    110.0,     10.6,     80.0,      0.0,      0.0,      0.2,     0.03,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101819,   1010.5,   1014.0,     29.1,     23.3,       71,      3.0,     90.0,     10.6,    100.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101820,   1010.9,   1014.4,     28.8,     23.5,       73,      3.8,    100.0,      9.5,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101821,   1011.1,   1014.6,     28.5,     24.1,       77,      2.5,     90.0,      8.7,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101822,   1011.6,   1015.1,     28.3,     24.7,       81,      2.7,    110.0,     10.4,    100.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101823,   1011.0,   1014.5,     28.3,     24.3,       79,      4.2,    100.0,     13.4,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101824,   1010.7,   1014.2,     28.2,     24.0,       78,      2.7,    110.0,     10.9,     70.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101901,   1010.3,   1013.8,     28.2,     23.6,       76,      1.8,    100.0,      8.6,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101902,   1009.5,   1013.0,     28.2,     23.4,       75,      2.2,    100.0,      8.7,     70.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101903,   1009.1,   1012.6,     27.8,     23.6,       78,      2.7,    100.0,      7.6,     80.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101904,   1009.3,   1012.8,     26.5,     24.5,       89,      2.2,     80.0,      7.7,    130.0,     -9.8,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101905,   1008.8,   1012.3,     27.0,     24.3,       85,      2.0,    100.0,      6.1,    100.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101906,   1009.3,   1012.8,     26.5,     24.5,       89,      2.0,    120.0,      7.3,    120.0,      1.0,      0.2,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101907,   1010.2,   1013.7,     25.7,     23.8,       89,      2.3,    100.0,      7.9,    100.0,     -9.8,      0.1,      0.0,     0.10,     None,     0.10,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101908,   1010.9,   1014.4,     26.8,     24.7,       88,      1.4,    110.0,      5.2,    100.0,     -9.8,      0.1,      0.0,     0.44,     None,     0.64,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101909,   1012.2,   1015.7,     24.6,     23.6,       94,      2.2,    140.0,     11.0,     60.0,     19.0,      0.7,      0.0,     0.17,     None,     0.45,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101910,   1011.6,   1015.1,     24.5,     23.1,       92,      1.7,    110.0,      5.8,     80.0,      7.5,      0.7,      0.0,     0.12,     None,     0.42,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101911,   1010.0,   1013.5,     25.0,     23.4,       91,      2.8,    100.0,      8.4,    100.0,      1.5,      0.2,      0.0,     0.38,     None,     1.32,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101912,   1009.2,   1012.7,     25.9,     22.4,       81,      3.2,     90.0,     10.7,     80.0,      0.0,      0.0,      0.0,     0.62,     None,     2.17,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101913,   1008.1,   1011.6,     26.4,     22.3,       78,      3.4,    100.0,      9.6,    100.0,      0.5,      0.0,      0.0,     0.76,     None,     2.45,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101914,   1007.4,   1010.9,     27.8,     22.5,       73,      3.7,    100.0,     10.9,    100.0,      0.0,      0.0,      0.5,     1.68,     None,     4.17,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101915,   1008.4,   1011.9,     27.4,     22.6,       75,      3.3,    100.0,     11.1,     80.0,      0.0,      0.0,      0.3,     1.22,     None,     2.51,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101916,   1009.2,   1012.7,     26.9,     23.0,       79,      4.8,    100.0,     10.8,    120.0,      0.0,      0.0,      0.0,     0.60,     None,     0.86,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101917,   1009.8,   1013.3,     26.9,     23.4,       81,      2.9,    100.0,     10.6,    110.0,      0.0,      0.0,      0.0,     0.25,     None,     0.21,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101918,   1010.0,   1013.5,     26.5,     23.6,       84,      2.8,    110.0,      7.5,    100.0,      0.0,      0.0,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101919,   1010.7,   1014.2,     25.1,     24.1,       94,      3.1,    140.0,      6.3,     90.0,      8.0,      0.4,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101920,   1011.1,   1014.6,     25.4,     24.2,       93,      3.0,    130.0,      7.6,     50.0,     11.0,      0.8,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101921,   1011.5,   1015.0,     25.0,     24.0,       94,      1.9,    160.0,      6.7,     70.0,      4.5,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101922,   1011.3,   1014.8,     25.0,     24.0,       94,      2.1,    110.0,      8.3,    140.0,     17.0,      0.7,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101923,   1011.1,   1014.6,     25.3,     23.7,       91,      2.1,    150.0,      6.1,     90.0,      4.0,      0.7,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101924,   1010.6,   1014.1,     25.0,     23.8,       93,      1.8,    120.0,      6.0,     60.0,      3.5,      0.8,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102001,   1010.1,   1013.6,     24.7,     23.7,       94,      1.6,    220.0,      4.9,    100.0,      1.0,      0.5,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102002,   1010.5,   1014.0,     23.6,     22.4,       93,      4.5,    150.0,      8.8,     90.0,     14.5,      0.9,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102003,   1009.9,   1013.4,     24.3,     23.4,       95,      1.3,    120.0,      6.5,    140.0,     14.0,      0.6,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102004,   1009.7,   1013.2,     24.1,     23.3,       95,      2.2,     70.0,      5.7,     60.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102005,   1010.2,   1013.7,     24.0,     22.6,       92,      1.4,    100.0,      5.6,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102006,   1011.0,   1014.5,     23.8,     23.1,       96,      1.7,     70.0,      5.7,    100.0,      4.5,      0.3,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102007,   1011.3,   1014.8,     23.9,     23.4,       97,      1.1,    130.0,      4.7,     70.0,     11.5,      0.9,      0.0,     0.03,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102008,   1011.8,   1015.3,     24.1,     23.6,       97,      1.9,    130.0,      5.6,    100.0,      8.5,      0.6,      0.0,     0.14,     None,     0.23,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102009,   1011.9,   1015.4,     24.6,     23.7,       95,      2.4,    110.0,      8.3,     80.0,     16.5,      0.9,      0.0,     0.14,     None,     0.38,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102010,   1011.3,   1014.8,     24.6,     23.9,       96,      0.7,    999.9,      8.1,     80.0,     11.0,      0.7,      0.0,     0.23,     None,     0.72,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102011,   1010.9,   1014.4,     24.6,     23.9,       96,      1.3,    240.0,      3.8,    200.0,      4.0,      0.5,      0.0,     0.14,     None,     0.47,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102012,   1010.0,   1013.5,     24.9,     23.3,       91,      2.9,     20.0,      9.4,     10.0,      1.0,      0.4,      0.0,     0.15,     None,     0.58,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102013,   1009.1,   1012.6,     24.9,     23.5,       92,      2.9,     10.0,      9.5,     20.0,     -9.8,      0.2,      0.0,     0.17,     None,     0.57,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102014,   1008.5,   1012.0,     24.4,     23.0,       92,      3.9,     10.0,     11.6,    360.0,      0.5,      0.3,      0.0,     0.18,     None,     0.57,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102015,   1008.4,   1011.9,     25.0,     23.6,       92,      2.8,     80.0,     12.1,     20.0,      2.0,      0.5,      0.0,     0.26,     None,     0.71,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102016,   1008.9,   1012.4,     24.8,     23.9,       95,      1.2,     20.0,      9.8,    100.0,      2.0,      0.4,      0.0,     0.12,     None,     0.28,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102017,   1009.5,   1013.0,     24.5,     23.1,       92,      2.8,     30.0,      8.8,     40.0,     -9.8,      0.3,      0.0,     0.03,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102018,   1010.1,   1013.6,     24.3,     22.6,       90,      4.2,     40.0,      9.1,     40.0,     -9.8,      0.3,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102019,   1011.0,   1014.5,     23.9,     22.3,       91,      1.6,     20.0,      7.8,     40.0,      1.0,      0.4,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102020,   1011.8,   1015.3,     24.1,     21.8,       87,      1.8,     20.0,      8.2,     40.0,     -9.8,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102021,   1012.7,   1016.2,     23.2,     22.4,       95,      0.7,     30.0,     11.2,     50.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102022,   1012.7,   1016.2,     23.1,     22.4,       96,      1.3,    210.0,      2.2,    200.0,      1.5,      0.6,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102023,   1012.7,   1016.2,     23.3,     22.5,       95,      1.4,    230.0,      6.5,    360.0,     -9.8,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102024,   1012.8,   1016.3,     23.0,     22.2,       95,      1.4,    160.0,      4.3,    360.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102101,   1012.5,   1016.1,     22.7,     21.9,       95,      1.5,    170.0,      3.2,    170.0,      1.0,      0.5,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102102,   1012.4,   1016.0,     22.7,     22.0,       96,      1.3,    230.0,      3.0,    220.0,      0.5,      0.4,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102103,   1012.2,   1015.8,     22.3,     21.8,       97,      1.9,    230.0,      3.8,    240.0,      2.0,      0.5,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102104,   1012.0,   1015.6,     22.2,     21.7,       97,      1.6,    210.0,      4.6,    230.0,      3.0,      0.5,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102105,   1012.1,   1015.7,     22.3,     21.8,       97,      2.0,    220.0,      5.4,    230.0,      0.5,      0.4,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102106,   1012.4,   1016.0,     22.3,     21.6,       96,      1.6,    190.0,      4.5,    200.0,      1.0,      0.3,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102107,   1013.0,   1016.6,     22.4,     21.7,       96,      1.4,    210.0,      4.7,    220.0,      0.5,      0.3,      0.0,     0.01,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102108,   1013.7,   1017.3,     22.4,     21.6,       95,      1.1,    220.0,      3.8,    170.0,      1.0,      0.5,      0.0,     0.05,     None,     0.10,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102109,   1013.8,   1017.4,     22.6,     21.9,       96,      1.3,    260.0,      4.7,    230.0,      3.5,      0.6,      0.0,     0.14,     None,     0.39,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102110,   1013.8,   1017.4,     22.6,     21.8,       95,      1.7,    240.0,      4.3,    220.0,      2.0,      0.5,      0.0,     0.28,     None,     0.97,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102111,   1013.3,   1016.9,     22.4,     21.7,       96,      2.1,    200.0,      5.4,    230.0,      2.0,      0.8,      0.0,     0.16,     None,     0.58,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102112,   1012.7,   1016.3,     22.5,     21.8,       96,      2.1,    210.0,      5.1,    240.0,      3.0,      0.8,      0.0,     0.26,     None,     1.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102113,   1012.1,   1015.7,     22.3,     21.5,       95,      2.7,    230.0,      5.1,    230.0,      3.5,      0.9,      0.0,     0.28,     None,     1.08,     None,     None,     None,     None,     None,     None,     None,     None
