﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025092314,   1000.5,   1004.0,     27.7,     24.8,       84,      2.9,    110.0,     11.0,    100.0,      0.5,      0.1,      0.0,     0.16,     None,     0.52,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092315,   1000.5,   1003.9,     28.7,     24.1,       76,      3.4,    120.0,     12.1,    120.0,     -9.8,      0.1,      0.0,     0.40,     None,     1.22,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092316,   1000.7,   1004.1,     29.3,     24.0,       73,      4.8,    120.0,     13.8,    130.0,      0.0,      0.0,      0.0,     0.45,     None,     1.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092317,   1000.9,   1004.4,     27.8,     24.7,       83,      3.9,    110.0,      8.7,    100.0,      0.5,      0.1,      0.0,     0.22,     None,     0.32,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092318,   1001.5,   1005.0,     27.8,     24.9,       84,      3.6,    120.0,     10.7,    110.0,      1.5,      0.3,      0.0,     0.03,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092319,   1001.7,   1005.2,     27.5,     24.2,       82,      3.9,    110.0,     13.4,    140.0,      0.5,      0.2,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092320,   1001.9,   1005.3,     28.3,     24.5,       80,      3.7,    100.0,     10.2,     80.0,      0.5,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092321,   1003.0,   1006.4,     29.0,     23.9,       74,      3.9,    130.0,     12.4,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092322,   1003.2,   1006.6,     29.5,     23.7,       71,      4.3,    140.0,     12.8,    150.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092323,   1003.4,   1006.8,     29.7,     23.4,       69,      4.5,    140.0,     12.2,    150.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092324,   1002.7,   1006.1,     29.4,     23.4,       70,      3.7,    140.0,     14.1,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092401,   1001.9,   1005.3,     29.8,     22.8,       66,      4.9,    130.0,     14.9,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092402,   1002.0,   1005.4,     30.1,     23.1,       66,      5.3,    130.0,     14.2,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092403,   1001.5,   1004.9,     30.0,     22.7,       65,      4.2,    140.0,     13.6,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092404,   1001.1,   1004.5,     29.3,     23.3,       70,      4.4,    140.0,     13.1,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092405,   1001.0,   1004.4,     29.5,     22.7,       67,      7.0,    130.0,     16.1,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092406,   1001.4,   1004.8,     29.6,     22.6,       66,      4.0,    140.0,     15.6,    110.0,      0.0,      0.0,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092407,   1001.8,   1005.2,     30.2,     22.1,       62,      5.1,    140.0,     14.9,    130.0,      0.0,      0.0,      0.6,     0.34,     None,     0.22,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092408,   1002.7,   1006.1,     31.2,     22.3,       59,      4.0,    140.0,     13.3,    140.0,      0.0,      0.0,      0.6,     0.95,     None,     1.23,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092409,   1002.7,   1006.1,     31.3,     21.8,       57,      6.5,    140.0,     18.4,    170.0,      0.0,      0.0,      0.2,     0.90,     None,     2.52,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092410,   1003.7,   1007.1,     33.4,     21.9,       51,      3.9,    140.0,     15.9,    130.0,      0.0,      0.0,      0.7,     2.22,     None,     6.25,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092411,   1004.2,   1007.6,     33.3,     22.1,       52,      2.8,    120.0,     11.6,    160.0,      0.0,      0.0,      0.9,     2.86,     None,     8.86,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092412,   1003.5,   1006.9,     33.8,     22.0,       50,      3.8,    130.0,     11.9,    100.0,      0.0,      0.0,      1.0,     3.39,     None,    10.87,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092413,   1003.0,   1006.4,     34.3,     22.4,       50,      4.8,    140.0,     12.6,    130.0,      0.0,      0.0,      1.0,     3.27,     None,    10.27,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092414,   1002.4,   1005.8,     34.6,     22.0,       48,      3.6,    120.0,     11.8,    110.0,      0.0,      0.0,      1.0,     3.05,     None,     8.42,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092415,   1002.8,   1006.2,     33.7,     21.9,       50,      3.9,    140.0,     11.1,    140.0,      0.0,      0.0,      1.0,     2.42,     None,     5.39,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092416,   1003.0,   1006.4,     32.6,     22.4,       55,      4.1,    140.0,     11.0,     90.0,      0.0,      0.0,      0.9,     1.40,     None,     2.48,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092417,   1003.8,   1007.2,     31.0,     22.9,       62,      4.6,    120.0,     11.0,    140.0,      0.0,      0.0,      1.0,     0.90,     None,     0.70,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092418,   1004.2,   1007.6,     30.4,     23.1,       65,      3.9,    130.0,     11.0,    110.0,      0.0,      0.0,      0.3,     0.11,     None,     0.06,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092419,   1004.5,   1007.9,     30.2,     22.4,       63,      4.8,    140.0,     11.7,    100.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092420,   1005.3,   1008.7,     30.0,     22.2,       63,      2.6,    160.0,     13.0,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092421,   1006.3,   1009.7,     29.9,     22.4,       64,      2.2,    140.0,      8.3,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092422,   1006.6,   1010.0,     29.8,     22.3,       64,      2.7,    150.0,      6.2,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092423,   1006.8,   1010.3,     29.3,     22.3,       66,      2.2,    140.0,      5.3,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092424,   1006.5,   1010.0,     29.1,     22.6,       68,      2.3,    150.0,      6.9,    150.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092501,   1006.4,   1009.9,     29.2,     22.5,       67,      2.4,    120.0,      4.8,    150.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092502,   1006.2,   1009.7,     29.0,     22.5,       68,      2.4,    130.0,      6.8,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092503,   1005.9,   1009.4,     28.9,     22.2,       67,      2.8,    140.0,      6.6,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092504,   1006.1,   1009.6,     28.7,     22.5,       69,      1.8,    120.0,      5.3,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092505,   1006.2,   1009.7,     28.5,     22.3,       69,      1.7,    130.0,      7.8,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092506,   1006.7,   1010.2,     28.3,     22.6,       71,      1.6,    150.0,      4.7,    120.0,      0.0,      0.0,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092507,   1007.3,   1010.8,     28.4,     22.7,       71,      1.1,    150.0,      3.5,    120.0,      0.0,      0.0,      1.0,     0.38,     None,     0.25,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092508,   1007.9,   1011.3,     30.7,     23.1,       64,      3.8,    130.0,      7.8,     80.0,      0.0,      0.0,      1.0,     1.20,     None,     1.38,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092509,   1008.4,   1011.8,     31.6,     23.2,       61,      4.1,    130.0,     11.2,    130.0,      0.0,      0.0,      1.0,     2.01,     None,     3.72,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092510,   1008.3,   1011.7,     32.4,     22.5,       56,      5.6,    130.0,     12.6,    150.0,      0.0,      0.0,      1.0,     2.66,     None,     6.56,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092511,   1008.2,   1011.6,     32.9,     22.1,       53,      5.6,    130.0,     12.4,    160.0,      0.0,      0.0,      1.0,     3.12,     None,     8.99,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092512,   1007.7,   1011.1,     33.1,     22.0,       52,      6.2,    120.0,     14.0,     90.0,      0.0,      0.0,      1.0,     3.33,     None,    10.14,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092513,   1007.0,   1010.4,     33.3,     22.5,       53,      4.9,    130.0,     14.0,    130.0,      0.0,      0.0,      1.0,     3.27,     None,     9.70,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092514,   1006.8,   1010.2,     33.0,     22.2,       53,      5.0,    140.0,     14.1,    130.0,      0.0,      0.0,      1.0,     2.97,     None,     7.74,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092515,   1007.0,   1010.4,     33.0,     22.5,       54,      4.4,    140.0,     13.1,     90.0,      0.0,      0.0,      1.0,     2.41,     None,     4.93,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092516,   1007.4,   1010.8,     32.3,     22.1,       55,      4.5,    130.0,     11.3,     90.0,      0.0,      0.0,      1.0,     1.66,     None,     2.27,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092517,   1007.8,   1011.2,     31.7,     22.2,       57,      3.7,    150.0,     11.4,    170.0,      0.0,      0.0,      1.0,     0.86,     None,     0.61,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092518,   1008.2,   1011.6,     30.9,     21.7,       58,      2.4,    120.0,      8.4,     90.0,      0.0,      0.0,      0.5,     0.13,     None,     0.06,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092519,   1009.0,   1012.4,     30.7,     21.8,       59,      2.1,    120.0,      6.6,    120.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092520,   1009.5,   1012.9,     30.5,     22.4,       62,      4.3,    110.0,     10.7,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092521,   1010.3,   1013.8,     30.1,     23.3,       67,      3.6,    100.0,     11.5,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092522,   1010.4,   1013.9,     30.3,     23.0,       65,      3.2,    100.0,     11.4,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092523,   1010.4,   1013.9,     30.0,     23.0,       66,      2.2,    100.0,      8.4,     70.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092524,   1010.3,   1013.8,     29.8,     23.0,       67,      2.0,     90.0,      7.7,    150.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092601,   1010.2,   1013.7,     29.7,     23.2,       68,      3.3,    100.0,      8.1,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092602,   1010.1,   1013.6,     29.0,     23.9,       74,      3.4,    100.0,      8.5,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092603,   1010.4,   1013.9,     29.0,     23.7,       73,      3.0,     90.0,      8.0,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092604,   1010.4,   1013.9,     28.7,     23.6,       74,      3.9,     90.0,      9.0,     80.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092605,   1010.6,   1014.1,     28.8,     23.3,       72,      2.5,    110.0,     10.2,     90.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092606,   1010.4,   1013.9,     29.1,     22.8,       69,      3.5,    120.0,      7.9,     90.0,     -9.8,      0.1,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092607,   1010.4,   1013.9,     29.0,     23.0,       70,      3.2,    100.0,      9.1,    130.0,      0.0,      0.0,      0.0,     0.07,     None,     0.13,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092608,   1011.7,   1015.2,     29.3,     22.3,       66,      3.8,    120.0,     11.3,     90.0,      0.0,      0.0,      0.0,     0.27,     None,     0.45,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092609,   1012.2,   1015.7,     28.9,     22.4,       68,      3.6,    100.0,     10.5,    100.0,     -9.8,      0.1,      0.0,     0.25,     None,     0.67,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092610,   1012.1,   1015.6,     28.2,     23.1,       74,      4.8,    100.0,     11.5,     60.0,     -9.8,      0.2,      0.0,     0.35,     None,     1.18,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092611,   1011.3,   1014.8,     28.4,     20.7,       63,      3.5,    120.0,     10.7,    100.0,     -9.8,      0.2,      0.0,     0.45,     None,     1.73,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092612,   1010.0,   1013.5,     29.2,     20.4,       59,      2.8,     80.0,      6.6,     80.0,      0.0,      0.0,      0.0,     0.81,     None,     3.16,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092613,   1009.3,   1012.8,     29.1,     20.8,       61,      2.6,    100.0,      7.7,    100.0,      0.0,      0.0,      0.0,     0.82,     None,     3.17,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092614,   1009.1,   1012.6,     29.6,     21.0,       60,      3.1,    100.0,      7.4,     90.0,      0.0,      0.0,      0.0,     0.75,     None,     2.70,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092615,   1009.2,   1012.7,     30.1,     22.3,       63,      3.2,    100.0,      9.3,     90.0,      0.0,      0.0,      0.0,     0.84,     None,     2.36,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092616,   1009.5,   1013.0,     30.0,     23.0,       66,      4.1,    100.0,     11.1,    100.0,      0.0,      0.0,      0.0,     0.68,     None,     1.52,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092617,   1010.0,   1013.5,     29.6,     23.6,       70,      4.1,    100.0,     11.0,     80.0,      0.0,      0.0,      0.0,     0.30,     None,     0.38,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092618,   1010.1,   1013.6,     29.5,     23.7,       71,      4.0,    100.0,     10.7,    100.0,      0.0,      0.0,      0.0,     0.08,     None,     0.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092619,   1010.7,   1014.2,     29.3,     24.0,       73,      3.9,    100.0,     10.0,    110.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092620,   1011.1,   1014.6,     29.3,     23.7,       72,      4.5,    100.0,     11.9,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092621,   1011.4,   1014.9,     29.4,     23.8,       72,      3.9,    100.0,     10.4,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092622,   1011.5,   1015.0,     29.5,     23.9,       72,      2.9,    110.0,     10.0,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092623,   1011.4,   1014.9,     29.0,     24.6,       77,      3.1,     90.0,      7.3,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092624,   1010.8,   1014.3,     29.0,     24.4,       76,      3.7,    100.0,      8.5,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092701,   1010.6,   1014.1,     28.9,     24.3,       76,      3.4,    100.0,      9.1,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092702,   1010.5,   1014.0,     29.0,     23.9,       74,      3.2,    100.0,      9.4,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092703,   1010.1,   1013.6,     28.8,     23.3,       72,      3.8,    100.0,      8.8,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092704,   1010.4,   1013.9,     28.7,     23.2,       72,      3.7,    100.0,      8.2,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092705,   1010.5,   1014.0,     28.4,     23.3,       74,      3.2,    120.0,      8.7,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092706,   1010.5,   1014.0,     28.6,     22.8,       71,      3.1,    110.0,      7.2,    100.0,      0.0,      0.0,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092707,   1011.3,   1014.8,     29.0,     23.7,       73,      2.1,    100.0,      6.5,    100.0,      0.0,      0.0,      0.6,     0.32,     None,     0.24,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092708,   1011.4,   1014.9,     30.5,     23.7,       67,      1.9,    100.0,      8.0,    120.0,      0.0,      0.0,      0.9,     1.05,     None,     1.29,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092709,   1011.2,   1014.6,     31.8,     23.9,       63,      2.4,    110.0,      7.1,    120.0,      0.0,      0.0,      1.0,     2.05,     None,     3.59,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092710,   1011.0,   1014.4,     32.5,     23.5,       59,      4.2,    140.0,      8.6,    130.0,      0.0,      0.0,      1.0,     2.69,     None,     6.43,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092711,   1010.5,   1013.9,     33.5,     23.5,       56,      4.1,    110.0,     10.9,    100.0,      0.0,      0.0,      1.0,     3.13,     None,     8.83,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092712,   1009.8,   1013.2,     34.0,     23.7,       55,      3.1,    130.0,     10.6,    120.0,      0.0,      0.0,      1.0,     3.38,     None,    10.05,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092713,   1009.1,   1012.5,     33.9,     24.2,       57,      3.5,    120.0,      9.9,    140.0,      0.0,      0.0,      1.0,     3.39,     None,     9.66,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092714,   1008.5,   1011.9,     34.0,     23.1,       53,      5.0,    140.0,     11.5,    130.0,      0.0,      0.0,      1.0,     2.97,     None,     7.53,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092715,   1008.4,   1011.8,     33.4,     23.5,       56,      4.8,    110.0,     10.6,    120.0,      0.0,      0.0,      1.0,     2.39,     None,     4.73,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092716,   1008.7,   1012.1,     32.8,     22.0,       53,      3.7,    120.0,     11.3,    130.0,      0.0,      0.0,      1.0,     1.63,     None,     2.14,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092717,   1008.9,   1012.3,     31.7,     21.9,       56,      3.5,    110.0,     10.3,    130.0,      0.0,      0.0,      1.0,     0.80,     None,     0.57,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092718,   1009.5,   1012.9,     30.8,     22.2,       60,      3.2,    120.0,      8.3,    100.0,      0.0,      0.0,      0.2,     0.10,     None,     0.05,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092719,   1010.0,   1013.5,     30.1,     22.3,       63,      2.1,    110.0,      7.9,    100.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092720,   1010.5,   1014.0,     30.0,     23.0,       66,      2.6,    100.0,      6.1,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092721,   1010.7,   1014.2,     29.7,     23.2,       68,      2.8,    110.0,      6.6,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092722,   1010.8,   1014.3,     29.4,     24.1,       73,      2.6,    100.0,      6.5,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092723,   1010.7,   1014.2,     29.4,     23.6,       71,      2.8,    110.0,      6.3,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092724,   1010.3,   1013.8,     29.2,     23.6,       72,      1.9,    110.0,      7.2,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092801,   1010.0,   1013.5,     28.9,     23.4,       72,      1.0,    210.0,      4.9,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092802,   1009.6,   1013.1,     28.0,     23.4,       76,      0.5,    200.0,      4.1,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092803,   1009.4,   1012.9,     28.1,     21.9,       69,      1.7,    180.0,      3.4,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092804,   1009.6,   1013.1,     27.8,     21.8,       70,      1.6,    180.0,      3.8,    190.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092805,   1009.8,   1013.3,     27.6,     21.7,       70,      1.0,    180.0,      3.1,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092806,   1010.0,   1013.5,     27.5,     21.8,       71,      2.2,    180.0,      3.6,    180.0,      0.0,      0.0,      0.0,     0.01,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092807,   1010.3,   1013.8,     27.6,     22.1,       72,      1.4,    180.0,      3.7,    190.0,      0.0,      0.0,      1.0,     0.36,     None,     0.21,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092808,   1010.4,   1013.9,     29.3,     22.3,       66,      0.6,    150.0,      2.5,    180.0,      0.0,      0.0,      1.0,     1.13,     None,     1.20,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092809,   1010.5,   1013.9,     31.6,     22.6,       59,      1.3,    170.0,      2.7,    160.0,      0.0,      0.0,      1.0,     1.95,     None,     3.40,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092810,   1010.2,   1013.6,     33.1,     22.9,       55,      0.7,    200.0,      2.6,    220.0,      0.0,      0.0,      1.0,     2.57,     None,     6.06,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092811,   1009.6,   1013.0,     33.8,     23.2,       54,      0.7,    180.0,      3.4,    220.0,      0.0,      0.0,      1.0,     3.05,     None,     8.40,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092812,   1009.0,   1012.4,     34.5,     23.2,       52,      2.1,    350.0,      5.2,    340.0,      0.0,      0.0,      0.9,     3.15,     None,     9.23,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092813,   1008.2,   1011.6,     35.2,     23.6,       51,      2.1,    330.0,      6.4,    350.0,      0.0,      0.0,      0.9,     3.38,     None,     8.26,     None,     None,     None,     None,     None,     None,     None,     None
