﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025072412,    998.9,   1002.3,     32.0,     25.4,       68,      4.8,     60.0,     10.4,    120.0,     -9.8,      0.1,      0.8,     3.46,     None,    11.75,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072413,    998.1,   1001.5,     32.2,     25.6,       68,      3.3,     70.0,      9.8,     80.0,     -9.8,      0.1,      0.9,     3.40,     None,    11.56,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072414,    997.4,   1000.8,     30.2,     26.6,       81,      2.7,     10.0,      8.7,    110.0,      0.5,      0.3,      0.4,     2.19,     None,     7.65,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072415,    996.9,   1000.3,     30.0,     26.0,       79,      2.9,     40.0,      9.1,     50.0,     -9.8,      0.2,      0.1,     1.21,     None,     4.08,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072416,    997.0,   1000.4,     30.7,     24.9,       71,      3.4,    110.0,     10.2,    100.0,     -9.8,      0.1,      0.4,     1.59,     None,     3.55,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072417,    996.6,   1000.0,     28.9,     24.5,       77,      2.1,    160.0,      9.4,    100.0,      0.0,      0.0,      0.1,     0.49,     None,     0.91,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072418,    996.6,   1000.0,     29.0,     25.0,       79,      2.6,     50.0,      6.2,     60.0,      0.5,      0.2,      0.0,     0.20,     None,     0.30,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072419,    996.6,   1000.0,     28.7,     25.1,       81,      2.1,     90.0,      6.9,     40.0,     -9.8,      0.1,      0.1,     0.06,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072420,    997.1,   1000.5,     26.9,     25.9,       94,      1.1,    110.0,      7.9,    100.0,      3.5,      0.6,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072421,    997.2,   1000.6,     26.9,     25.1,       90,      2.2,    140.0,      6.3,    130.0,      0.5,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072422,    997.0,   1000.4,     26.9,     25.3,       91,      1.8,    150.0,      4.2,    130.0,      0.5,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072423,    996.7,   1000.1,     26.6,     25.2,       92,      0.8,    160.0,      4.1,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072424,    996.2,    999.6,     26.9,     24.9,       89,      1.8,    180.0,      3.4,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072501,    995.4,    998.8,     26.3,     24.9,       92,      1.7,    230.0,      4.0,    170.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072502,    994.8,    998.2,     26.2,     25.3,       95,      1.6,    260.0,      3.0,    290.0,      2.5,      0.4,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072503,    994.4,    997.9,     25.9,     25.2,       96,      1.6,    240.0,      3.4,    240.0,      9.5,      0.5,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072504,    994.1,    997.6,     25.8,     25.1,       96,      1.1,    240.0,      3.8,    250.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072505,    994.0,    997.5,     25.7,     24.8,       95,      1.7,    240.0,      4.5,    250.0,      1.0,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072506,    994.4,    997.9,     25.5,     24.8,       96,      1.5,    210.0,      4.7,    230.0,      1.5,      0.3,      0.0,     0.07,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072507,    994.5,    998.0,     25.7,     25.2,       97,      2.3,    260.0,      4.0,    240.0,      7.0,      0.6,      0.0,     0.25,     None,     0.24,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072508,    995.0,    998.4,     26.3,     25.3,       94,      1.7,    240.0,      4.5,    240.0,      0.5,      0.2,      0.0,     0.75,     None,     1.18,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072509,    994.9,    998.3,     27.1,     25.9,       93,      2.2,    220.0,      4.3,    240.0,      2.5,      0.4,      0.0,     0.96,     None,     2.72,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072510,    994.3,    997.7,     27.0,     26.1,       95,      2.1,    230.0,      4.6,    280.0,      9.0,      0.6,      0.0,     0.77,     None,     3.11,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072511,    993.6,    997.0,     27.7,     26.3,       92,      2.3,    260.0,      5.5,    290.0,      0.5,      0.1,      0.2,     2.06,     None,     7.47,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072512,    993.4,    996.8,     27.8,     26.4,       92,      1.2,    320.0,      8.3,    310.0,      4.0,      0.3,      0.0,     0.53,     None,     2.65,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072513,    993.0,    996.4,     27.1,     25.9,       93,      3.7,    330.0,      8.7,    330.0,      1.0,      0.3,      0.0,     0.76,     None,     3.62,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072514,    992.4,    995.8,     27.2,     26.3,       95,      1.8,    270.0,      7.4,    340.0,      2.5,      0.4,      0.0,     0.62,     None,     2.87,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072515,    991.9,    995.3,     27.4,     26.4,       94,      2.0,    280.0,      6.0,    310.0,      0.5,      0.4,      0.0,     0.48,     None,     1.95,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072516,    991.3,    994.7,     27.0,     26.1,       95,      2.4,    280.0,      6.9,    280.0,      3.5,      0.7,      0.0,     0.28,     None,     1.07,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072517,    991.2,    994.6,     27.5,     26.6,       95,      1.7,    310.0,      8.3,    340.0,      0.5,      0.2,      0.0,     0.17,     None,     0.40,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072518,    991.4,    994.8,     27.8,     26.4,       92,      2.0,    300.0,      8.4,    340.0,     -9.8,      0.1,      0.0,     0.13,     None,     0.20,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072519,    991.8,    995.2,     27.5,     26.3,       93,      1.1,    270.0,      4.8,    270.0,     -9.8,      0.2,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072520,    992.0,    995.4,     27.1,     26.4,       96,      1.7,    220.0,      4.0,    300.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072521,    992.4,    995.8,     26.9,     26.2,       96,      2.4,    240.0,      4.8,    240.0,      3.5,      0.4,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072522,    992.8,    996.2,     26.8,     26.3,       97,      2.5,    240.0,      5.5,    220.0,      8.5,      0.6,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072523,    992.9,    996.3,     26.8,     26.3,       97,      2.2,    250.0,      5.2,    240.0,      4.0,      0.8,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072524,    992.6,    996.0,     26.8,     26.3,       97,      1.5,    240.0,      4.4,    240.0,      1.0,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072601,    992.4,    995.8,     26.8,     26.3,       97,      1.3,    240.0,      3.6,    220.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072602,    992.5,    995.9,     26.7,     26.2,       97,      1.6,    240.0,      4.0,    270.0,      0.5,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072603,    992.6,    996.0,     26.6,     25.9,       96,      2.0,    240.0,      4.5,    220.0,      0.5,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072604,    992.5,    995.9,     26.5,     25.6,       95,      1.3,    250.0,      4.5,    230.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072605,    992.9,    996.3,     26.3,     25.6,       96,      1.1,    240.0,      4.1,    270.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072606,    993.6,    997.0,     26.6,     26.3,       98,      0.9,    250.0,      2.5,    240.0,      0.0,      0.0,      0.0,     0.05,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072607,    993.9,    997.3,     27.4,     25.2,       88,      1.9,    270.0,      8.1,    290.0,     -9.8,      0.1,      0.0,     0.42,     None,     0.35,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072608,    994.3,    997.7,     27.9,     25.7,       88,      1.8,    280.0,      6.6,    250.0,     -9.8,      0.1,      0.0,     0.68,     None,     1.40,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072609,    994.7,    998.1,     29.3,     24.9,       77,      1.6,    270.0,      5.9,    290.0,      0.0,      0.0,      0.0,     0.89,     None,     2.56,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072610,    994.8,    998.2,     30.1,     24.7,       73,      2.1,    240.0,      6.8,    260.0,      0.0,      0.0,      0.0,     1.20,     None,     4.27,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072611,    994.9,    998.3,     31.5,     24.1,       65,      2.8,    270.0,      7.9,    280.0,      0.0,      0.0,      0.0,     1.82,     None,     6.84,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072612,    994.7,    998.1,     31.2,     23.9,       65,      2.6,    250.0,      6.3,    220.0,      0.0,      0.0,      0.1,     1.47,     None,     6.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072613,    993.8,    997.2,     33.5,     25.0,       61,      1.6,    250.0,      7.6,    240.0,      0.0,      0.0,      0.7,     2.89,     None,    10.72,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072614,    993.5,    996.9,     33.1,     24.0,       59,      1.7,    230.0,      5.4,    250.0,      0.0,      0.0,      0.2,     2.49,     None,     8.71,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072615,    993.4,    996.8,     33.1,     24.0,       59,      0.5,    130.0,      3.3,    160.0,      0.0,      0.0,      0.3,     2.18,     None,     6.31,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072616,    993.7,    997.1,     32.6,     25.7,       67,      2.2,    120.0,      5.9,     80.0,      0.0,      0.0,      0.0,     1.18,     None,     3.10,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072617,    994.2,    997.6,     31.0,     25.4,       72,      4.1,    100.0,      7.9,     90.0,      0.0,      0.0,      0.0,     0.45,     None,     0.81,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072618,    994.3,    997.7,     30.8,     25.2,       72,      2.3,    110.0,      7.4,    100.0,      0.0,      0.0,      0.0,     0.43,     None,     0.31,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072619,    994.9,    998.3,     30.5,     25.6,       75,      2.1,    100.0,      6.3,    130.0,      0.0,      0.0,      0.0,     0.08,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072620,    995.3,    998.7,     30.1,     25.2,       75,      1.2,    110.0,      4.2,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072621,    996.0,    999.4,     30.1,     25.6,       77,      1.4,    110.0,      3.2,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072622,    996.2,    999.6,     29.8,     25.8,       79,      0.9,     80.0,      3.4,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072623,    996.5,    999.9,     29.4,     25.8,       81,      0.2,      0.0,      2.7,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072624,    996.5,    999.9,     29.5,     25.9,       81,      0.7,    190.0,      2.3,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072701,    995.9,    999.3,     28.9,     25.5,       82,      1.3,    160.0,      3.6,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072702,    996.0,    999.4,     28.5,     25.5,       84,      0.5,    140.0,      2.3,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072703,    995.6,    999.0,     28.7,     25.3,       82,      0.8,    190.0,      2.3,    190.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072704,    995.2,    998.6,     28.3,     25.3,       84,      1.0,    210.0,      3.0,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072705,    995.2,    998.6,     28.2,     25.4,       85,      0.6,    190.0,      1.8,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072706,    995.6,    999.0,     28.3,     25.5,       85,      0.9,    170.0,      2.4,    160.0,      0.0,      0.0,      0.0,     0.04,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072707,    995.8,    999.2,     28.6,     25.4,       83,      1.1,    230.0,      1.9,    240.0,      0.0,      0.0,      0.0,     0.26,     None,     0.32,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072708,    995.9,    999.3,     29.3,     25.7,       81,      1.3,    150.0,      2.8,    110.0,      0.0,      0.0,      0.0,     0.62,     None,     1.20,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072709,    995.9,    999.3,     30.7,     25.8,       75,      0.7,    130.0,      2.9,    130.0,      0.0,      0.0,      0.4,     1.76,     None,     3.68,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072710,    995.2,    998.6,     31.8,     25.2,       68,      0.4,    230.0,      2.9,    220.0,      0.0,      0.0,      0.5,     2.12,     None,     6.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072711,    995.4,    998.8,     31.8,     24.4,       65,      2.0,    270.0,      5.4,    290.0,      0.0,      0.0,      0.0,     0.87,     None,     3.12,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072712,    994.7,    998.1,     32.1,     25.2,       67,      1.1,    280.0,      4.8,    340.0,      0.0,      0.0,      0.0,     1.21,     None,     4.47,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072713,    994.1,    997.5,     32.2,     24.5,       64,      1.9,    300.0,      7.0,    330.0,      0.0,      0.0,      0.0,     1.43,     None,     5.21,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072714,    994.1,    997.5,     31.9,     24.3,       64,      3.3,    290.0,      8.3,    280.0,      0.0,      0.0,      0.0,     0.94,     None,     3.30,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072715,    993.6,    997.0,     31.5,     24.4,       66,      2.6,    300.0,      8.4,    280.0,      0.0,      0.0,      0.0,     0.87,     None,     2.72,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072716,    993.5,    996.9,     31.1,     24.5,       68,      1.2,    320.0,      7.8,    270.0,     -9.8,      0.1,      0.0,     0.57,     None,     1.51,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072717,    993.5,    996.9,     31.0,     25.1,       71,      1.9,    310.0,      6.1,    320.0,      0.0,      0.0,      0.0,     0.27,     None,     0.53,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072718,    993.6,    997.0,     30.6,     25.7,       75,      0.7,    340.0,      4.3,    280.0,     -9.8,      0.1,      0.0,     0.08,     None,     0.11,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072719,    993.9,    997.3,     30.3,     25.8,       77,      0.7,    270.0,      4.8,    290.0,      0.0,      0.0,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072720,    994.4,    997.8,     30.0,     26.0,       79,      1.5,    280.0,      7.3,    300.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072721,    994.9,    998.3,     29.3,     26.7,       86,      1.2,    280.0,      5.6,    340.0,     -9.8,      0.5,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072722,    994.7,    998.1,     28.2,     27.1,       94,      0.8,    350.0,      4.2,    280.0,      1.5,      0.7,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072723,    994.3,    997.7,     28.2,     26.4,       90,      1.4,    260.0,      5.4,    330.0,      1.5,      0.5,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072724,    994.0,    997.4,     27.3,     26.1,       93,      0.9,    340.0,      5.4,    300.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072801,    994.4,    997.8,     27.3,     25.5,       90,      0.9,    200.0,      4.2,    350.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072802,    993.4,    996.8,     27.4,     24.7,       85,      1.2,    290.0,      8.7,    210.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072803,    993.4,    996.8,     27.3,     24.6,       85,      1.6,    330.0,      3.7,    310.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072804,    993.0,    996.4,     27.3,     24.6,       85,      0.5,    300.0,      4.8,    330.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072805,    993.1,    996.5,     27.5,     24.4,       83,      1.7,    260.0,      3.9,    290.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072806,    993.3,    996.7,     27.5,     24.6,       84,      1.0,    300.0,      4.1,    280.0,      0.0,      0.0,      0.0,     0.02,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072807,    993.8,    997.2,     28.3,     24.7,       81,      1.1,    280.0,      4.7,    290.0,      0.0,      0.0,      0.0,     0.11,     None,     0.14,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072808,    994.5,    997.9,     28.2,     25.0,       83,      1.7,    200.0,      4.1,    280.0,      0.0,      0.0,      0.0,     0.36,     None,     0.69,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072809,    994.2,    997.6,     29.0,     25.4,       81,      2.5,    230.0,      5.2,    240.0,      0.0,      0.0,      0.0,     0.69,     None,     1.73,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072810,    993.9,    997.3,     30.3,     25.6,       76,      1.0,    250.0,      6.8,    270.0,      0.0,      0.0,      0.1,     1.30,     None,     4.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072811,    993.4,    996.8,     30.9,     25.3,       72,      1.7,    290.0,      8.3,    280.0,      0.0,      0.0,      0.3,     2.17,     None,     7.08,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072812,    993.1,    996.5,     31.7,     25.6,       70,      1.6,    290.0,      6.2,    300.0,      0.0,      0.0,      0.0,     1.93,     None,     6.92,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072813,    992.7,    996.1,     29.9,     26.7,       83,      1.8,    310.0,      7.3,    350.0,     -9.8,      0.1,      0.0,     1.04,     None,     3.88,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072814,    992.2,    995.6,     31.5,     25.9,       72,      3.2,    340.0,      7.3,    350.0,      0.0,      0.0,      0.1,     1.87,     None,     6.13,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072815,    992.3,    995.7,     29.0,     26.2,       85,      2.9,    320.0,      8.6,    340.0,     -9.8,      0.1,      0.0,     0.88,     None,     2.96,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072816,    991.8,    995.2,     29.0,     26.4,       86,      0.8,    270.0,      4.9,    360.0,      1.0,      0.1,      0.0,     0.62,     None,     1.60,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072817,    991.4,    994.8,     29.6,     26.2,       82,      0.5,    280.0,      5.1,    350.0,      0.0,      0.0,      0.1,     0.77,     None,     1.20,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072818,    991.5,    994.9,     29.5,     25.7,       80,      1.0,    320.0,      4.1,    360.0,      0.0,      0.0,      0.1,     0.43,     None,     0.35,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072819,    992.1,    995.5,     29.4,     25.2,       78,      1.7,    330.0,      5.6,    340.0,      0.0,      0.0,      0.0,     0.04,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072820,    992.6,    996.0,     29.2,     26.0,       83,      0.4,    210.0,      5.0,    360.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072821,    992.9,    996.3,     27.9,     25.3,       86,      2.5,    280.0,      6.4,    290.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072822,    993.0,    996.4,     26.3,     25.3,       94,      0.4,    330.0,      5.8,    300.0,      4.5,      0.9,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072823,    992.6,    996.0,     25.9,     24.9,       94,      0.4,     10.0,      5.0,    340.0,      0.5,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072824,    991.9,    995.3,     26.4,     25.0,       92,      0.8,    320.0,      3.6,    340.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072901,    992.1,    995.5,     26.5,     24.7,       90,      0.4,    280.0,      3.2,    350.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072902,    991.4,    994.8,     26.6,     24.3,       87,      0.7,    330.0,      5.5,    270.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072903,    991.0,    994.4,     27.0,     23.7,       82,      1.9,    320.0,      4.2,    310.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072904,    990.9,    994.3,     27.5,     23.8,       80,      1.0,    300.0,      4.5,    340.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072905,    991.3,    994.7,     25.8,     24.9,       95,      2.7,    360.0,      5.6,    340.0,      4.5,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072906,    991.9,    995.3,     25.4,     24.9,       97,      1.8,    270.0,      5.9,    330.0,     31.0,      1.0,      0.0,     0.03,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072907,    992.6,    996.0,     25.6,     24.7,       95,      1.8,    250.0,      7.2,    230.0,      4.5,      0.4,      0.0,     0.11,     None,     0.09,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072908,    993.0,    996.4,     25.6,     24.7,       95,      2.2,    260.0,      5.6,    260.0,     10.0,      0.6,      0.0,     0.28,     None,     0.58,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072909,    992.8,    996.2,     26.1,     24.9,       93,      2.3,    250.0,      5.0,    240.0,      3.5,      0.3,      0.0,     0.56,     None,     1.70,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072910,    992.4,    995.8,     27.7,     25.3,       87,      1.5,    280.0,      5.7,    310.0,      0.0,      0.0,      0.0,     1.18,     None,     4.19,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072911,    991.9,    995.3,     29.6,     25.4,       78,      2.3,    260.0,      6.7,    280.0,      0.0,      0.0,      0.1,     1.94,     None,     7.20,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072912,    991.9,    995.3,     30.3,     25.2,       74,      1.8,    300.0,      8.1,    290.0,      0.0,      0.0,      0.2,     2.03,     None,     7.40,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072913,    991.5,    994.9,     31.8,     25.4,       69,      2.0,    300.0,      7.1,    290.0,      0.0,      0.0,      0.2,     1.95,     None,     6.92,     None,     None,     None,     None,     None,     None,     None,     None
