﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025122406,   1012.0,   1015.6,     19.8,     17.8,       88,      2.1,    110.0,      4.5,    100.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122407,   1011.9,   1015.5,     20.5,     18.5,       88,      3.3,    100.0,      7.0,     80.0,      0.0,      0.0,      0.1,     0.02,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122408,   1011.9,   1015.5,     21.2,     18.6,       85,      4.0,    100.0,      9.0,     80.0,      0.0,      0.0,      1.0,     0.42,     None,     0.29,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122409,   1012.2,   1015.8,     22.4,     18.4,       78,      2.8,    100.0,     10.0,     90.0,      0.0,      0.0,      1.0,     1.09,     None,     1.21,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122410,   1012.3,   1015.8,     23.4,     17.6,       70,      3.9,    100.0,     10.9,     90.0,      0.0,      0.0,      1.0,     1.69,     None,     2.71,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122411,   1011.6,   1015.1,     23.5,     17.3,       68,      4.0,    100.0,     13.3,    100.0,      0.0,      0.0,      1.0,     2.19,     None,     4.32,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122412,   1010.5,   1014.0,     23.6,     17.1,       67,      5.4,    100.0,     12.2,     80.0,      0.0,      0.0,      1.0,     2.43,     None,     5.26,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122413,   1009.7,   1013.2,     23.6,     17.1,       67,      5.3,    100.0,     12.1,     80.0,      0.0,      0.0,      1.0,     2.38,     None,     5.09,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122414,   1009.1,   1012.6,     23.3,     17.1,       68,      4.8,    100.0,     13.6,     70.0,      0.0,      0.0,      1.0,     2.12,     None,     3.96,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122415,   1008.5,   1012.0,     23.2,     16.5,       66,      5.1,    100.0,     12.7,     90.0,      0.0,      0.0,      1.0,     1.64,     None,     2.34,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122416,   1009.1,   1012.6,     22.2,     16.3,       69,      4.6,    100.0,     14.0,     80.0,      0.0,      0.0,      0.7,     0.79,     None,     0.89,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122417,   1010.0,   1013.6,     21.7,     16.9,       74,      4.0,    100.0,     11.9,    100.0,      0.0,      0.0,      0.5,     0.27,     None,     0.17,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122418,   1010.7,   1014.3,     21.3,     16.7,       75,      4.1,    100.0,     12.7,     80.0,      0.0,      0.0,      0.0,     0.01,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122419,   1011.4,   1015.0,     21.1,     16.3,       74,      4.4,    100.0,     12.9,    100.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122420,   1011.4,   1015.0,     20.9,     16.1,       74,      3.8,    110.0,     10.6,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122421,   1011.6,   1015.2,     20.8,     15.8,       73,      3.8,    100.0,     11.3,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122422,   1011.7,   1015.3,     20.6,     16.0,       75,      3.8,    100.0,     10.9,     90.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122423,   1011.5,   1015.1,     20.4,     15.8,       75,      3.1,    110.0,      9.8,    110.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122424,   1011.4,   1015.0,     19.8,     16.5,       81,      2.9,    100.0,      7.5,     90.0,     -9.8,      0.6,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122501,   1010.9,   1014.5,     19.5,     16.7,       84,      3.4,    130.0,      7.8,    140.0,     -9.8,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122502,   1011.0,   1014.6,     19.7,     16.6,       82,      2.4,    110.0,      7.4,     90.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122503,   1011.3,   1014.9,     19.9,     16.7,       82,      2.2,    110.0,      6.5,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122504,   1011.6,   1015.2,     19.6,     16.3,       81,      2.3,    100.0,      7.0,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122505,   1012.1,   1015.7,     19.2,     16.6,       85,      1.5,    100.0,      5.6,     60.0,     -9.8,      0.4,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122506,   1013.0,   1016.6,     18.4,     17.1,       92,      0.8,    220.0,      3.8,    350.0,      2.0,      0.6,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122507,   1014.4,   1018.0,     17.9,     14.8,       82,      1.8,     40.0,      8.1,    120.0,      1.0,      0.5,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122508,   1016.0,   1019.6,     16.6,     13.5,       82,      1.4,     70.0,     10.3,     80.0,     -9.8,      0.3,      0.0,     0.03,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122509,   1017.4,   1021.1,     15.9,     12.5,       80,      1.7,     90.0,      5.9,     90.0,      0.5,      0.6,      0.0,     0.08,     None,     0.21,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122510,   1017.9,   1021.6,     16.1,     12.1,       77,      1.4,     80.0,      6.7,     90.0,      0.0,      0.0,      0.0,     0.23,     None,     0.58,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122511,   1017.3,   1020.9,     16.1,     11.9,       76,      1.6,     50.0,      9.2,     60.0,      0.0,      0.0,      0.0,     0.31,     None,     0.87,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122512,   1016.7,   1020.3,     16.2,     11.2,       72,      2.4,     50.0,      6.7,     60.0,     -9.8,      0.1,      0.0,     0.26,     None,     0.81,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122513,   1016.5,   1020.2,     15.7,     12.1,       79,      1.5,    350.0,      6.3,     70.0,     -9.8,      0.1,      0.0,     0.22,     None,     0.68,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122514,   1016.5,   1020.2,     15.1,     11.7,       80,      1.1,    330.0,      4.9,    340.0,     -9.8,      0.2,      0.0,     0.15,     None,     0.44,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122515,   1016.9,   1020.6,     15.5,     10.5,       72,      2.7,     40.0,      8.7,     30.0,     -9.8,      0.1,      0.0,     0.11,     None,     0.27,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122516,   1017.4,   1021.1,     15.3,     10.5,       73,      2.4,    360.0,      8.2,     70.0,     -9.8,      0.2,      0.0,     0.05,     None,     0.10,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122517,   1018.3,   1022.0,     14.1,     11.3,       83,      3.3,     30.0,      6.7,     80.0,      0.5,      0.7,      0.0,     0.00,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122518,   1019.3,   1023.0,     13.2,     10.9,       86,      1.9,    100.0,      5.8,     60.0,      1.5,      0.9,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122519,   1020.0,   1023.7,     13.5,     10.3,       81,      1.3,     80.0,      8.3,    100.0,     -9.8,      0.5,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122520,   1020.1,   1023.8,     13.2,     10.2,       82,      1.8,    100.0,      5.5,    110.0,     -9.8,      0.4,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122521,   1020.5,   1024.2,     13.6,      9.8,       78,      1.6,    120.0,      5.0,     90.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122522,   1020.2,   1023.9,     13.8,      9.1,       73,      1.9,     80.0,      7.1,    110.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122523,   1020.3,   1024.0,     14.0,      8.6,       70,      2.0,     50.0,      6.5,    110.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122524,   1020.1,   1023.8,     13.5,      9.0,       74,      2.4,    100.0,      7.2,     80.0,     -9.8,      0.5,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122601,   1020.0,   1023.7,     13.4,      9.1,       75,      2.9,    110.0,      6.6,    130.0,      0.5,      0.5,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122602,   1019.5,   1023.2,     13.6,      9.5,       76,      1.4,    140.0,      6.1,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122603,   1019.5,   1023.2,     14.2,      7.7,       65,      2.4,     90.0,      7.7,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122604,   1019.5,   1023.2,     13.9,      7.4,       65,      3.0,    100.0,      8.2,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122605,   1019.5,   1023.2,     13.9,      7.4,       65,      2.5,    110.0,      8.5,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122606,   1019.8,   1023.5,     13.8,      8.0,       68,      2.9,     80.0,      7.2,     60.0,     -9.8,      0.1,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122607,   1020.5,   1024.2,     13.7,      8.6,       71,      2.0,    110.0,      7.0,    100.0,     -9.8,      0.1,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122608,   1020.9,   1024.6,     13.8,      9.1,       73,      1.8,    150.0,      7.9,    110.0,     -9.8,      0.1,      0.0,     0.03,     None,     0.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122609,   1021.3,   1025.0,     14.4,      8.8,       69,      1.2,    130.0,      5.5,    130.0,      0.0,      0.0,      0.0,     0.10,     None,     0.20,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122610,   1021.2,   1024.9,     14.0,      9.7,       75,      3.0,    110.0,     10.2,     90.0,     -9.8,      0.1,      0.0,     0.20,     None,     0.45,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122611,   1020.2,   1023.9,     14.5,      9.7,       73,      2.5,    130.0,      6.8,    130.0,      0.0,      0.0,      0.0,     0.27,     None,     0.76,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122612,   1019.2,   1022.9,     14.7,      9.3,       70,      2.2,    140.0,      7.0,    100.0,     -9.8,      0.2,      0.0,     0.22,     None,     0.68,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122613,   1018.4,   1022.1,     14.2,     10.0,       76,      2.6,    110.0,      7.8,     90.0,     -9.8,      0.4,      0.0,     0.35,     None,     1.06,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122614,   1017.7,   1021.4,     13.4,     11.6,       89,      2.1,    110.0,      7.0,    120.0,      0.5,      0.8,      0.0,     0.29,     None,     0.81,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122615,   1017.5,   1021.2,     13.8,     12.0,       89,      3.1,    120.0,      9.0,    100.0,     -9.8,      0.5,      0.0,     0.18,     None,     0.42,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122616,   1017.5,   1021.2,     13.8,     12.2,       90,      2.4,    110.0,      7.2,    110.0,      1.0,      0.9,      0.0,     0.08,     None,     0.15,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122617,   1017.8,   1021.5,     13.8,     12.5,       92,      1.8,    120.0,      7.6,    110.0,     -9.8,      0.7,      0.0,     0.04,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122618,   1018.0,   1021.7,     14.0,     12.6,       91,      2.1,    100.0,      7.8,     90.0,      0.5,      0.6,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122619,   1018.6,   1022.3,     14.1,     12.3,       89,      2.2,    110.0,      6.4,     90.0,      0.5,      0.5,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122620,   1018.4,   1022.1,     14.0,     12.6,       91,      3.1,    110.0,      8.3,     90.0,     -9.8,      0.4,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122621,   1018.4,   1022.1,     14.1,     12.7,       91,      2.4,    110.0,      7.6,    110.0,      0.5,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122622,   1017.9,   1021.6,     14.4,     12.6,       89,      2.4,    110.0,      8.4,    100.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122623,   1017.6,   1021.3,     14.5,     12.5,       88,      2.8,    100.0,      8.1,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122624,   1017.2,   1020.9,     14.6,     12.1,       85,      3.4,    120.0,      7.4,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122701,   1017.1,   1020.8,     14.7,     12.2,       85,      2.9,    100.0,      7.6,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122702,   1016.9,   1020.6,     14.6,     12.3,       86,      2.8,    100.0,      7.3,     90.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122703,   1016.8,   1020.5,     14.8,     12.5,       86,      2.6,    110.0,      7.2,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122704,   1016.7,   1020.4,     14.6,     13.2,       91,      2.4,    100.0,      7.5,     80.0,      0.5,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122705,   1017.1,   1020.8,     14.6,     13.2,       91,      1.8,    110.0,      4.8,     90.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122706,   1016.5,   1020.2,     14.6,     13.6,       94,      3.1,    110.0,      6.8,    100.0,      0.5,      0.8,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122707,   1017.2,   1020.9,     14.7,     13.7,       94,      3.1,    130.0,      6.2,    150.0,      1.0,      0.6,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122708,   1017.8,   1021.5,     15.0,     14.0,       94,      2.5,    110.0,      6.0,    120.0,      0.5,      0.6,      0.0,     0.06,     None,     0.08,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122709,   1018.4,   1022.1,     15.3,     14.0,       92,      3.2,    120.0,      7.2,    120.0,      0.5,      0.6,      0.0,     0.21,     None,     0.36,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122710,   1017.8,   1021.5,     15.8,     14.3,       91,      2.9,    100.0,      6.9,    120.0,     -9.8,      0.5,      0.0,     0.51,     None,     1.10,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122711,   1016.9,   1020.5,     16.9,     14.4,       85,      2.6,    100.0,      6.5,     90.0,     -9.8,      0.2,      0.0,     0.85,     None,     2.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122712,   1015.8,   1019.4,     17.9,     13.8,       77,      3.0,    100.0,      8.2,    100.0,      0.0,      0.0,      0.0,     1.08,     None,     2.76,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122713,   1015.2,   1018.8,     18.4,     13.1,       71,      2.7,    100.0,      7.8,     90.0,      0.0,      0.0,      0.0,     1.08,     None,     2.85,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122714,   1015.2,   1018.8,     18.0,     13.5,       75,      2.2,    100.0,      7.8,    120.0,      0.0,      0.0,      0.0,     0.60,     None,     1.48,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122715,   1015.3,   1018.9,     17.5,     14.4,       82,      1.0,    340.0,      4.3,    350.0,     -9.8,      0.1,      0.0,     0.32,     None,     0.74,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122716,   1015.9,   1019.5,     16.4,     14.6,       89,      0.3,    260.0,      4.4,    110.0,     -9.8,      0.2,      0.0,     0.14,     None,     0.24,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122717,   1016.2,   1019.8,     16.5,     13.6,       83,      1.4,    130.0,      2.7,    100.0,     -9.8,      0.2,      0.0,     0.06,     None,     0.05,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122718,   1016.2,   1019.8,     16.1,     13.6,       85,      2.1,    100.0,      6.3,     90.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122719,   1017.2,   1020.8,     16.1,     13.9,       87,      1.9,    110.0,      6.2,     90.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122720,   1018.0,   1021.7,     15.9,     14.8,       93,      1.2,    100.0,      6.6,     90.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122721,   1018.5,   1022.2,     16.2,     14.4,       89,      2.6,    100.0,      6.7,     90.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122722,   1018.2,   1021.9,     15.9,     14.4,       91,      2.5,    120.0,      6.7,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122723,   1017.5,   1021.2,     15.7,     14.6,       93,      2.4,    100.0,      7.6,    100.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122724,   1017.4,   1021.1,     15.8,     14.3,       91,      2.5,    110.0,      7.2,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122801,   1017.0,   1020.7,     15.9,     13.9,       88,      0.8,     90.0,      6.2,    130.0,      0.5,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122802,   1016.2,   1019.8,     15.9,     14.1,       89,      2.8,    100.0,      7.4,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122803,   1015.9,   1019.5,     16.0,     14.0,       88,      2.3,    110.0,      6.0,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122804,   1015.5,   1019.1,     16.2,     14.2,       88,      1.4,    120.0,      4.9,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122805,   1015.3,   1018.9,     16.4,     14.1,       86,      1.9,    120.0,      4.5,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122806,   1015.4,   1019.0,     16.4,     14.4,       88,      2.3,    110.0,      7.7,     90.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122807,   1015.8,   1019.4,     16.7,     14.5,       87,      2.1,    100.0,      6.8,    110.0,      0.0,      0.0,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122808,   1016.4,   1020.0,     16.9,     14.9,       88,      1.8,    100.0,      6.1,    120.0,      0.0,      0.0,      0.0,     0.16,     None,     0.16,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122809,   1017.0,   1020.6,     17.6,     15.4,       87,      1.5,     80.0,      6.1,     80.0,      0.0,      0.0,      0.0,     0.46,     None,     0.73,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122810,   1016.5,   1020.1,     18.3,     15.6,       84,      3.4,    100.0,      7.5,    100.0,     -9.8,      0.1,      0.0,     0.83,     None,     1.85,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122811,   1015.7,   1019.3,     18.6,     16.0,       85,      3.9,    100.0,      8.3,     90.0,     -9.8,      0.2,      0.0,     0.96,     None,     2.32,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122812,   1015.0,   1018.6,     18.3,     15.7,       85,      2.9,    100.0,      9.7,    120.0,     -9.8,      0.2,      0.0,     0.74,     None,     2.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122813,   1013.8,   1017.4,     18.3,     15.2,       82,      3.3,    100.0,      9.3,    100.0,     -9.8,      0.2,      0.0,     0.95,     None,     2.58,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122814,   1013.7,   1017.3,     18.4,     14.9,       80,      2.5,    100.0,      8.7,    110.0,      0.0,      0.0,      0.0,     0.57,     None,     1.49,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122815,   1014.0,   1017.6,     18.2,     15.3,       83,      2.2,    100.0,      7.7,    100.0,      0.0,      0.0,      0.0,     0.31,     None,     0.68,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122816,   1014.6,   1018.2,     18.1,     14.6,       80,      1.8,    100.0,      6.5,    100.0,      0.0,      0.0,      0.0,     0.22,     None,     0.35,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122817,   1014.9,   1018.5,     17.5,     13.8,       79,      2.5,    110.0,      6.0,    100.0,      0.0,      0.0,      0.0,     0.06,     None,     0.06,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122818,   1015.2,   1018.8,     17.0,     14.3,       84,      3.0,    110.0,      8.2,     90.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122819,   1015.6,   1019.2,     16.8,     14.1,       84,      2.7,    110.0,      7.3,     90.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122820,   1015.6,   1019.2,     17.0,     14.1,       83,      1.9,    110.0,      7.7,    130.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122821,   1015.6,   1019.2,     17.2,     14.5,       84,      2.8,    120.0,      6.7,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122822,   1015.5,   1019.1,     17.0,     14.6,       86,      2.1,    100.0,      8.1,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122823,   1015.1,   1018.7,     17.2,     14.7,       85,      2.8,    120.0,      7.1,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122824,   1014.8,   1018.4,     17.2,     15.2,       88,      2.3,    130.0,      6.3,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122901,   1014.5,   1018.1,     17.4,     15.6,       89,      1.6,    120.0,      5.1,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122902,   1013.9,   1017.5,     17.8,     15.6,       87,      2.5,    120.0,      5.1,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122903,   1013.4,   1017.0,     17.9,     15.9,       88,      1.9,    130.0,      4.8,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122904,   1013.1,   1016.7,     17.7,     15.9,       89,      1.7,    140.0,      4.0,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122905,   1013.3,   1016.9,     17.7,     15.9,       89,      1.3,    140.0,      3.3,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
