﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025012411,   1012.5,   1016.1,     21.2,     16.0,       72,      2.1,     90.0,      7.2,    110.0,      0.0,      0.0,      0.2,     1.36,     None,     3.71,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012412,   1011.3,   1014.9,     22.0,     15.8,       68,      2.1,     60.0,      7.5,    110.0,      0.0,      0.0,      0.7,     2.06,     None,     6.13,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012413,   1010.6,   1014.1,     23.1,     15.4,       62,      3.0,     90.0,      8.4,    100.0,      0.0,      0.0,      0.7,     2.12,     None,     6.26,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012414,   1010.4,   1013.9,     22.7,     15.8,       65,      2.0,     70.0,      8.9,    150.0,      0.0,      0.0,      1.0,     2.40,     None,     6.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012415,   1010.3,   1013.8,     22.7,     15.3,       63,      2.5,    100.0,      9.5,    100.0,      0.0,      0.0,      1.0,     1.94,     None,     3.93,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012416,   1010.8,   1014.4,     21.0,     16.0,       73,      2.5,    100.0,      9.5,    100.0,      0.0,      0.0,      0.6,     0.96,     None,     1.81,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012417,   1011.4,   1015.0,     20.5,     15.7,       74,      3.5,    100.0,      9.0,     80.0,      0.0,      0.0,      0.5,     0.41,     None,     0.56,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012418,   1011.9,   1015.5,     19.9,     15.8,       77,      3.4,    100.0,      9.2,     90.0,      0.0,      0.0,      0.0,     0.04,     None,     0.05,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012419,   1012.7,   1016.3,     19.7,     15.8,       78,      3.3,    100.0,      8.5,     90.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012420,   1013.3,   1016.9,     19.6,     15.7,       78,      1.9,    100.0,      7.4,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012421,   1013.5,   1017.1,     19.5,     15.6,       78,      2.5,    100.0,      8.4,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012422,   1013.3,   1016.9,     19.4,     15.9,       80,      2.5,    100.0,      7.4,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012423,   1012.8,   1016.4,     19.3,     16.0,       81,      2.3,    110.0,      7.0,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012424,   1012.7,   1016.3,     19.1,     15.8,       81,      2.3,    110.0,      7.2,     90.0,     -9.8,      0.5,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012501,   1012.7,   1016.3,     18.9,     15.6,       81,      2.0,    110.0,      6.6,    100.0,     -9.8,      0.7,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012502,   1012.6,   1016.2,     18.8,     15.5,       81,      2.0,    120.0,      6.5,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012503,   1012.5,   1016.1,     18.6,     15.1,       80,      2.0,    110.0,      6.2,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012504,   1012.4,   1016.0,     18.8,     14.9,       78,      2.7,    100.0,      6.6,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012505,   1012.8,   1016.4,     18.7,     14.8,       78,      2.2,    100.0,      6.4,     70.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012506,   1013.4,   1017.0,     18.4,     14.5,       78,      1.4,     90.0,      4.7,    120.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012507,   1014.0,   1017.6,     18.4,     14.1,       76,      1.7,    100.0,      6.4,     90.0,      0.0,      0.0,      0.0,     0.01,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012508,   1014.9,   1018.5,     18.8,     14.7,       77,      1.9,     90.0,      5.9,     80.0,      0.0,      0.0,      0.0,     0.18,     None,     0.24,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012509,   1015.4,   1019.0,     19.7,     14.7,       73,      1.8,    110.0,      6.0,     90.0,     -9.8,      0.1,      0.2,     0.75,     None,     1.23,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012510,   1015.5,   1019.1,     19.3,     14.6,       74,      1.8,    100.0,      7.7,     90.0,      0.0,      0.0,      0.1,     0.69,     None,     1.52,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012511,   1015.0,   1018.6,     19.7,     14.7,       73,      2.2,    100.0,      7.1,    100.0,      0.0,      0.0,      0.0,     1.07,     None,     3.27,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012512,   1014.1,   1017.7,     19.6,     14.2,       71,      2.0,     80.0,      6.2,     80.0,      0.0,      0.0,      0.0,     0.77,     None,     2.67,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012513,   1013.2,   1016.8,     19.8,     14.2,       70,      2.8,    100.0,      7.5,    100.0,      0.0,      0.0,      0.0,     0.88,     None,     3.16,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012514,   1012.8,   1016.4,     19.3,     14.6,       74,      3.1,    100.0,      8.7,    100.0,      0.0,      0.0,      0.0,     0.97,     None,     3.10,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012515,   1012.6,   1016.2,     19.2,     14.0,       72,      2.6,     80.0,      9.2,     60.0,      0.0,      0.0,      0.0,     0.68,     None,     2.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012516,   1012.8,   1016.4,     18.8,     13.9,       73,      2.5,     90.0,      8.5,    100.0,      0.0,      0.0,      0.0,     0.44,     None,     1.12,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012517,   1013.5,   1017.1,     18.6,     13.3,       71,      2.4,     90.0,      7.3,     60.0,      0.0,      0.0,      0.0,     0.25,     None,     0.44,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012518,   1013.9,   1017.5,     18.5,     13.4,       72,      2.0,    110.0,      6.3,    130.0,      0.0,      0.0,      0.0,     0.02,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012519,   1014.5,   1018.1,     18.5,     13.4,       72,      2.3,     90.0,      5.9,    100.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012520,   1015.0,   1018.6,     18.6,     13.3,       71,      1.8,     90.0,      6.6,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012521,   1015.4,   1019.0,     18.1,     13.6,       75,      2.0,    100.0,      9.7,     50.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012522,   1015.3,   1018.9,     18.3,     13.0,       71,      2.5,    100.0,      7.7,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012523,   1015.0,   1018.6,     18.3,     12.5,       69,      2.1,    100.0,      7.2,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012524,   1015.0,   1018.6,     18.2,     12.2,       68,      2.1,    100.0,      7.4,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012601,   1014.7,   1018.3,     18.0,     12.0,       68,      2.8,    100.0,      8.0,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012602,   1014.5,   1018.1,     17.8,     11.6,       67,      3.0,    100.0,      7.9,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012603,   1014.5,   1018.1,     17.8,     11.4,       66,      1.8,    100.0,      6.7,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012604,   1014.1,   1017.7,     17.7,     11.5,       67,      2.7,    100.0,      6.8,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012605,   1014.5,   1018.1,     17.7,     11.7,       68,      2.1,    110.0,      8.4,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012606,   1014.9,   1018.5,     17.6,     11.6,       68,      1.3,    120.0,      5.1,    110.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012607,   1015.6,   1019.2,     17.7,     11.5,       67,      1.5,    110.0,      4.8,    110.0,      0.0,      0.0,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012608,   1015.8,   1019.4,     17.8,     11.8,       68,      2.5,    100.0,      5.2,     90.0,      0.0,      0.0,      0.0,     0.11,     None,     0.17,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012609,   1016.2,   1019.8,     18.1,     12.1,       68,      2.0,     90.0,      7.2,     90.0,      0.0,      0.0,      0.0,     0.24,     None,     0.51,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012610,   1016.6,   1020.2,     18.2,     12.2,       68,      1.9,    100.0,      7.6,     90.0,      0.0,      0.0,      0.0,     0.25,     None,     0.81,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012611,   1016.0,   1019.6,     18.6,     11.7,       64,      2.4,     80.0,      6.4,     80.0,      0.0,      0.0,      0.0,     0.48,     None,     1.65,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012612,   1015.2,   1018.8,     18.0,     12.2,       69,      1.7,     60.0,      7.0,    100.0,     -9.8,      0.2,      0.0,     0.21,     None,     0.86,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012613,   1014.2,   1017.8,     18.0,     12.0,       68,      1.7,     50.0,      5.7,    100.0,      0.0,      0.0,      0.0,     0.28,     None,     1.13,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012614,   1014.1,   1017.7,     17.3,     13.0,       76,      0.9,     30.0,      4.1,    120.0,     -9.8,      0.2,      0.0,     0.20,     None,     0.79,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012615,   1013.7,   1017.3,     15.8,     14.2,       90,      0.5,    120.0,      1.9,     90.0,     -9.8,      0.6,      0.0,     0.13,     None,     0.47,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012616,   1013.8,   1017.4,     15.5,     14.4,       93,      0.9,    110.0,      2.2,    200.0,      1.0,      0.9,      0.0,     0.08,     None,     0.25,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012617,   1014.8,   1018.4,     15.5,     14.4,       93,      1.7,    270.0,      3.4,    290.0,      0.5,      0.7,      0.0,     0.02,     None,     0.06,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012618,   1015.5,   1019.2,     14.8,     14.0,       95,      2.4,    340.0,      5.4,    340.0,      7.5,      1.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012619,   1016.3,   1020.0,     14.1,     12.8,       92,      2.1,    340.0,      7.3,    340.0,      3.5,      1.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012620,   1017.2,   1020.9,     14.1,     12.8,       92,      1.1,    320.0,      5.1,    350.0,      0.5,      0.8,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012621,   1017.2,   1020.9,     14.0,     12.9,       93,      1.7,    340.0,      4.5,    350.0,      1.5,      1.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012622,   1017.7,   1021.4,     13.7,     12.4,       92,      1.9,    330.0,      6.2,    330.0,      1.0,      0.9,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012623,   1017.5,   1021.2,     13.3,     11.9,       91,      1.9,    330.0,      6.3,    340.0,      1.0,      1.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012624,   1016.8,   1020.5,     13.0,     11.7,       92,      1.5,    350.0,      7.8,     10.0,      1.5,      1.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012701,   1017.2,   1020.9,     12.8,     11.2,       90,      0.8,    360.0,      4.9,    330.0,     -9.8,      0.7,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012702,   1017.2,   1020.9,     12.3,     10.9,       91,      1.9,    330.0,      6.9,    350.0,      1.5,      0.8,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012703,   1017.3,   1021.0,     11.9,     10.5,       91,      2.1,    350.0,      8.5,    340.0,      1.5,      1.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012704,   1017.8,   1021.5,     11.1,      9.2,       88,      4.1,    330.0,     10.2,    330.0,      1.0,      0.9,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012705,   1018.6,   1022.3,     10.8,      9.1,       89,      2.4,    330.0,      9.6,    310.0,      1.5,      1.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012706,   1019.4,   1023.1,     10.5,      8.6,       88,      1.4,    330.0,      6.3,    330.0,      0.5,      1.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012707,   1020.0,   1023.7,     10.7,      9.3,       91,      0.9,    300.0,      3.2,    330.0,      0.5,      1.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012708,   1020.4,   1024.1,     10.7,      9.0,       89,      0.4,    280.0,      2.7,    320.0,      1.5,      1.0,      0.0,     0.04,     None,     0.07,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012709,   1020.9,   1024.6,     10.9,      9.3,       90,      1.2,    230.0,      3.3,    310.0,      0.5,      1.0,      0.0,     0.14,     None,     0.36,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012710,   1021.2,   1024.9,     11.5,     10.1,       91,      1.7,    220.0,      2.9,    220.0,      1.0,      0.9,      0.0,     0.29,     None,     0.84,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012711,   1020.6,   1024.3,     11.3,      9.4,       88,      0.7,    160.0,      2.2,    230.0,     -9.8,      0.3,      0.0,     0.19,     None,     0.61,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012712,   1019.8,   1023.5,     11.5,      8.7,       83,      0.8,     40.0,      2.9,    360.0,     -9.8,      0.1,      0.0,     0.12,     None,     0.44,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012713,   1019.0,   1022.7,     11.9,      5.8,       66,      2.5,     90.0,      7.5,     60.0,      0.0,      0.0,      0.0,     0.38,     None,     1.34,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012714,   1018.5,   1022.2,     12.6,      4.6,       58,      2.7,     40.0,      7.0,     60.0,      0.0,      0.0,      0.0,     0.81,     None,     2.58,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012715,   1018.5,   1022.2,     13.2,      3.6,       52,      2.7,     50.0,      8.2,     90.0,      0.0,      0.0,      0.6,     1.39,     None,     3.36,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012716,   1019.0,   1022.7,     12.8,      2.7,       50,      2.8,     30.0,      7.1,     50.0,      0.0,      0.0,      0.8,     1.20,     None,     1.84,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012717,   1019.6,   1023.3,     12.3,      3.5,       55,      2.2,    100.0,      7.5,     80.0,      0.0,      0.0,      1.0,     0.66,     None,     0.52,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012718,   1020.4,   1024.1,     11.6,      2.4,       53,      2.4,     60.0,      7.2,     90.0,      0.0,      0.0,      0.2,     0.05,     None,     0.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012719,   1021.1,   1024.8,     11.2,      3.3,       58,      1.9,    100.0,      7.5,    130.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012720,   1021.2,   1024.9,     11.3,      3.4,       58,      1.8,    100.0,      5.8,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012721,   1021.5,   1025.2,     10.7,      3.7,       62,      2.3,    160.0,      4.6,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012722,   1021.7,   1025.4,     10.4,      3.9,       64,      2.7,    140.0,      5.0,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012723,   1022.0,   1025.7,     10.1,      4.1,       66,      1.9,    140.0,      5.0,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012724,   1022.4,   1026.1,     10.1,      3.6,       64,      1.9,    140.0,      4.6,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012801,   1022.8,   1026.5,     10.0,      3.7,       65,      1.7,    150.0,      4.0,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012802,   1022.9,   1026.7,      9.7,      4.5,       70,      1.7,    180.0,      3.3,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012803,   1022.8,   1026.6,      9.5,      4.7,       72,      0.8,    210.0,      3.3,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012804,   1022.9,   1026.7,      8.7,      4.7,       76,      0.8,    190.0,      2.5,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012805,   1022.5,   1026.3,      8.9,      4.9,       76,      1.5,    160.0,      3.4,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012806,   1022.9,   1026.7,      8.9,      5.3,       78,      1.2,    190.0,      3.2,    160.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012807,   1023.2,   1027.0,      8.3,      5.1,       80,      0.8,    190.0,      2.2,    180.0,      0.0,      0.0,      0.0,     0.02,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012808,   1023.4,   1027.1,     10.1,      4.1,       66,      1.2,    140.0,      2.5,    140.0,      0.0,      0.0,      0.8,     0.38,     None,     0.41,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012809,   1023.3,   1027.0,     12.6,      4.3,       57,      1.6,    140.0,      4.3,     90.0,      0.0,      0.0,      0.7,     1.00,     None,     1.55,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012810,   1022.9,   1026.6,     14.4,      3.8,       49,      3.7,    120.0,      8.6,    110.0,      0.0,      0.0,      1.0,     1.80,     None,     3.55,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012811,   1022.3,   1026.0,     16.0,      4.4,       46,      2.7,     90.0,      9.5,    110.0,      0.0,      0.0,      1.0,     2.41,     None,     5.75,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012812,   1021.7,   1025.4,     16.0,      4.1,       45,      3.5,     90.0,     10.3,     90.0,      0.0,      0.0,      1.0,     2.72,     None,     7.15,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012813,   1020.9,   1024.6,     16.4,      5.1,       47,      3.4,     80.0,     10.4,     60.0,      0.0,      0.0,      1.0,     2.66,     None,     7.10,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012814,   1020.4,   1024.1,     16.1,      5.4,       49,      3.7,     70.0,      9.8,     60.0,      0.0,      0.0,      0.7,     1.92,     None,     5.10,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012815,   1020.6,   1024.3,     16.1,      5.4,       49,      3.0,     80.0,     10.7,    100.0,      0.0,      0.0,      1.0,     2.02,     None,     4.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012816,   1021.4,   1025.1,     14.8,      5.1,       52,      3.0,     70.0,     11.4,     60.0,      0.0,      0.0,      1.0,     1.32,     None,     1.98,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012817,   1021.9,   1025.6,     14.2,      4.8,       53,      3.0,    100.0,      9.7,     60.0,      0.0,      0.0,      1.0,     0.59,     None,     0.61,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012818,   1022.8,   1026.5,     13.6,      4.8,       55,      2.2,     80.0,      9.5,    120.0,      0.0,      0.0,      0.2,     0.06,     None,     0.06,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012819,   1023.6,   1027.3,     13.3,      5.0,       57,      2.9,    100.0,      9.0,     90.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012820,   1024.2,   1027.9,     12.8,      5.2,       60,      3.0,     90.0,      8.6,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012821,   1024.5,   1028.2,     12.5,      5.0,       60,      2.8,    100.0,      9.9,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012822,   1024.8,   1028.5,     12.2,      4.7,       60,      3.2,    100.0,      8.9,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012823,   1025.0,   1028.7,     12.1,      4.1,       58,      3.5,     90.0,      7.3,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012824,   1025.0,   1028.7,     12.2,      3.4,       55,      3.2,     90.0,      9.2,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012901,   1025.1,   1028.8,     12.2,      3.2,       54,      2.4,    100.0,      8.4,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012902,   1024.3,   1028.0,     12.0,      3.3,       55,      2.5,    100.0,      6.8,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012903,   1023.9,   1027.6,     12.0,      3.3,       55,      2.6,    100.0,      7.1,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012904,   1023.7,   1027.4,     12.0,      3.3,       55,      2.7,    100.0,      8.4,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012905,   1023.9,   1027.6,     11.7,      3.5,       57,      2.6,    100.0,      7.5,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012906,   1024.4,   1028.1,     12.0,      3.0,       54,      2.3,    100.0,      6.4,     90.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012907,   1024.7,   1028.4,     12.3,      3.0,       53,      2.5,     90.0,      6.8,     70.0,      0.0,      0.0,      0.0,     0.02,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012908,   1024.6,   1028.3,     12.9,      3.3,       52,      2.7,     90.0,      7.9,    110.0,      0.0,      0.0,      0.4,     0.38,     None,     0.37,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012909,   1024.6,   1028.3,     14.6,      2.8,       45,      4.0,    100.0,     11.2,     90.0,      0.0,      0.0,      0.9,     1.12,     None,     1.60,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012910,   1024.4,   1028.1,     15.7,      3.5,       44,      4.9,    100.0,     11.5,     90.0,      0.0,      0.0,      1.0,     1.91,     None,     3.60,     None,     None,     None,     None,     None,     None,     None,     None
