Time,kW,Building,Temperature,Hour,Month,Is_Weekend
2025-06-09 16:00:00,36.83,共同教學館,28.1,16,6,0
2025-06-09 17:00:00,59.13,共同教學館,27.7,17,6,0
2025-06-09 18:00:00,48.28,共同教學館,27.0,18,6,0
2025-06-09 19:00:00,41.37,共同教學館,27.6,19,6,0
2025-06-09 20:00:00,42.27,共同教學館,27.4,20,6,0
2025-06-09 21:00:00,33.37,共同教學館,27.4,21,6,0
2025-06-09 22:00:00,32.59,共同教學館,27.1,22,6,0
2025-06-09 23:00:00,31.04,共同教學館,26.9,23,6,0
2025-06-10 00:00:00,35.76,共同教學館,26.6,0,6,0
2025-06-10 01:00:00,37.53,共同教學館,26.4,1,6,0
2025-06-10 02:00:00,32.23,共同教學館,26.2,2,6,0
2025-06-10 03:00:00,32.07,共同教學館,25.9,3,6,0
2025-06-10 04:00:00,33.91,共同教學館,26.2,4,6,0
2025-06-10 05:00:00,32.44,共同教學館,25.7,5,6,0
2025-06-10 06:00:00,35.42,共同教學館,26.2,6,6,0
2025-06-10 07:00:00,32.07,共同教學館,27.3,7,6,0
2025-06-10 08:00:00,45.77,共同教學館,29.1,8,6,0
2025-06-10 09:00:00,41.45,共同教學館,31.2,9,6,0
2025-06-10 10:00:00,44.03,共同教學館,32.6,10,6,0
2025-06-10 11:00:00,46.38,共同教學館,33.8,11,6,0
2025-06-10 12:00:00,47.15,共同教學館,34.4,12,6,0
2025-06-10 13:00:00,43.85,共同教學館,35.6,13,6,0
2025-06-10 14:00:00,46.64,共同教學館,34.9,14,6,0
2025-06-10 15:00:00,50.47,共同教學館,33.9,15,6,0
2025-06-10 16:00:00,52.09,共同教學館,33.4,16,6,0
2025-06-10 17:00:00,47.59,共同教學館,32.6,17,6,0
2025-06-10 18:00:00,32.76,共同教學館,32.5,18,6,0
2025-06-10 19:00:00,35.8,共同教學館,31.9,19,6,0
2025-06-10 20:00:00,35.87,共同教學館,31.6,20,6,0
2025-06-10 21:00:00,33.44,共同教學館,31.1,21,6,0
2025-06-10 22:00:00,33.49,共同教學館,31.0,22,6,0
2025-06-10 23:00:00,32.4,共同教學館,30.5,23,6,0
2025-06-11 00:00:00,32.02,共同教學館,30.1,0,6,0
2025-06-11 01:00:00,32.35,共同教學館,29.7,1,6,0
2025-06-11 02:00:00,31.71,共同教學館,29.4,2,6,0
2025-06-11 03:00:00,31.45,共同教學館,29.2,3,6,0
2025-06-11 04:00:00,33.15,共同教學館,28.7,4,6,0
2025-06-11 05:00:00,31.46,共同教學館,28.6,5,6,0
2025-06-11 06:00:00,33.37,共同教學館,28.8,6,6,0
2025-06-11 07:00:00,35.05,共同教學館,28.7,7,6,0
2025-06-11 08:00:00,40.85,共同教學館,30.6,8,6,0
2025-06-11 09:00:00,42.48,共同教學館,32.3,9,6,0
2025-06-11 10:00:00,44.68,共同教學館,33.4,10,6,0
2025-06-11 11:00:00,67.84,共同教學館,33.9,11,6,0
2025-06-11 12:00:00,56.01,共同教學館,34.9,12,6,0
2025-06-11 13:00:00,52.2,共同教學館,35.3,13,6,0
2025-06-11 14:00:00,129.91,共同教學館,35.8,14,6,0
2025-06-11 15:00:00,119.95,共同教學館,35.0,15,6,0
2025-06-11 16:00:00,116.86,共同教學館,33.7,16,6,0
2025-06-11 17:00:00,60.88,共同教學館,32.6,17,6,0
2025-06-11 18:00:00,31.86,共同教學館,31.8,18,6,0
2025-06-11 19:00:00,35.96,共同教學館,31.3,19,6,0
2025-06-11 20:00:00,30.78,共同教學館,31.2,20,6,0
2025-06-11 21:00:00,34.48,共同教學館,31.1,21,6,0
2025-06-11 22:00:00,37.14,共同教學館,30.9,22,6,0
2025-06-11 23:00:00,30.73,共同教學館,30.7,23,6,0
2025-06-12 00:00:00,31.53,共同教學館,30.4,0,6,0
2025-06-12 01:00:00,31.88,共同教學館,30.3,1,6,0
2025-06-12 02:00:00,29.98,共同教學館,30.2,2,6,0
2025-06-12 03:00:00,29.59,共同教學館,30.1,3,6,0
2025-06-12 04:00:00,37.33,共同教學館,30.4,4,6,0
2025-06-12 05:00:00,29.0,共同教學館,29.5,5,6,0
2025-06-12 06:00:00,28.07,共同教學館,29.7,6,6,0
2025-06-12 07:00:00,31.79,共同教學館,30.0,7,6,0
2025-06-12 08:00:00,45.66,共同教學館,29.6,8,6,0
2025-06-12 09:00:00,45.61,共同教學館,26.9,9,6,0
2025-06-12 10:00:00,36.89,共同教學館,27.0,10,6,0
2025-06-12 11:00:00,41.86,共同教學館,27.6,11,6,0
2025-06-12 12:00:00,44.85,共同教學館,27.8,12,6,0
2025-06-12 13:00:00,43.41,共同教學館,26.8,13,6,0
2025-06-12 14:00:00,44.07,共同教學館,26.8,14,6,0
2025-06-12 15:00:00,39.91,共同教學館,27.4,15,6,0
2025-06-12 16:00:00,41.07,共同教學館,27.1,16,6,0
2025-06-12 17:00:00,34.84,共同教學館,27.6,17,6,0
2025-06-12 18:00:00,33.67,共同教學館,28.3,18,6,0
2025-06-12 19:00:00,36.87,共同教學館,28.6,19,6,0
2025-06-12 20:00:00,32.26,共同教學館,27.8,20,6,0
2025-06-12 21:00:00,35.51,共同教學館,27.0,21,6,0
2025-06-12 22:00:00,31.15,共同教學館,27.1,22,6,0
2025-06-12 23:00:00,31.13,共同教學館,27.0,23,6,0
2025-06-13 00:00:00,31.64,共同教學館,26.2,0,6,0
2025-06-13 01:00:00,30.01,共同教學館,26.0,1,6,0
2025-06-13 02:00:00,30.69,共同教學館,26.0,2,6,0
2025-06-13 03:00:00,30.48,共同教學館,25.9,3,6,0
2025-06-13 04:00:00,34.25,共同教學館,25.9,4,6,0
2025-06-13 05:00:00,33.15,共同教學館,25.7,5,6,0
2025-06-13 06:00:00,33.3,共同教學館,25.8,6,6,0
2025-06-13 07:00:00,78.45,共同教學館,26.9,7,6,0
2025-06-13 08:00:00,90.61,共同教學館,27.8,8,6,0
2025-06-13 09:00:00,83.9,共同教學館,28.7,9,6,0
2025-06-13 10:00:00,88.16,共同教學館,30.0,10,6,0
2025-06-13 11:00:00,79.07,共同教學館,28.8,11,6,0
2025-06-13 12:00:00,80.6,共同教學館,28.4,12,6,0
2025-06-13 13:00:00,75.68,共同教學館,28.7,13,6,0
2025-06-13 14:00:00,84.49,共同教學館,28.6,14,6,0
2025-06-13 15:00:00,119.41,共同教學館,28.5,15,6,0
2025-06-13 16:00:00,67.63,共同教學館,28.4,16,6,0
2025-06-13 17:00:00,30.94,共同教學館,29.0,17,6,0
2025-06-13 18:00:00,29.8,共同教學館,27.9,18,6,0
2025-06-13 19:00:00,32.61,共同教學館,27.5,19,6,0
2025-06-13 20:00:00,33.31,共同教學館,27.4,20,6,0
2025-06-13 21:00:00,34.64,共同教學館,27.3,21,6,0
2025-06-13 22:00:00,34.63,共同教學館,27.4,22,6,0
2025-06-13 23:00:00,31.42,共同教學館,27.3,23,6,0
2025-06-14 00:00:00,35.2,共同教學館,27.0,0,6,1
2025-06-14 01:00:00,33.58,共同教學館,26.7,1,6,1
2025-06-14 02:00:00,36.06,共同教學館,26.5,2,6,1
2025-06-14 03:00:00,34.49,共同教學館,26.3,3,6,1
2025-06-14 04:00:00,30.73,共同教學館,26.1,4,6,1
2025-06-14 05:00:00,37.52,共同教學館,26.2,5,6,1
2025-06-14 06:00:00,32.23,共同教學館,26.3,6,6,1
2025-06-14 07:00:00,34.5,共同教學館,26.6,7,6,1
2025-06-14 08:00:00,33.26,共同教學館,28.1,8,6,1
2025-06-14 09:00:00,31.23,共同教學館,30.0,9,6,1
2025-06-14 10:00:00,35.04,共同教學館,31.8,10,6,1
2025-06-14 11:00:00,35.58,共同教學館,33.2,11,6,1
2025-06-14 12:00:00,122.55,共同教學館,33.1,12,6,1
2025-06-14 13:00:00,76.58,共同教學館,33.8,13,6,1
2025-06-14 14:00:00,75.99,共同教學館,32.5,14,6,1
2025-06-14 15:00:00,79.2,共同教學館,34.1,15,6,1
2025-06-14 16:00:00,73.65,共同教學館,32.7,16,6,1
2025-06-14 17:00:00,32.62,共同教學館,32.1,17,6,1
2025-06-14 18:00:00,31.49,共同教學館,31.1,18,6,1
2025-06-14 19:00:00,30.52,共同教學館,30.4,19,6,1
2025-06-14 20:00:00,32.69,共同教學館,30.0,20,6,1
2025-06-14 21:00:00,28.53,共同教學館,29.5,21,6,1
2025-06-14 22:00:00,35.69,共同教學館,29.5,22,6,1
2025-06-14 23:00:00,30.12,共同教學館,29.1,23,6,1
2025-06-15 00:00:00,34.36,共同教學館,28.9,0,6,1
2025-06-15 01:00:00,28.55,共同教學館,28.6,1,6,1
2025-06-15 02:00:00,33.18,共同教學館,28.3,2,6,1
2025-06-15 03:00:00,30.5,共同教學館,28.1,3,6,1
2025-06-15 04:00:00,30.45,共同教學館,27.6,4,6,1
2025-06-15 05:00:00,33.23,共同教學館,27.2,5,6,1
2025-06-15 06:00:00,27.38,共同教學館,27.3,6,6,1
2025-06-15 07:00:00,29.85,共同教學館,28.2,7,6,1
2025-06-15 08:00:00,31.39,共同教學館,30.1,8,6,1
2025-06-15 09:00:00,33.49,共同教學館,32.3,9,6,1
2025-06-15 10:00:00,32.38,共同教學館,33.3,10,6,1
2025-06-15 11:00:00,34.8,共同教學館,34.7,11,6,1
2025-06-15 12:00:00,34.88,共同教學館,35.7,12,6,1
2025-06-15 13:00:00,34.03,共同教學館,35.6,13,6,1
2025-06-15 14:00:00,34.85,共同教學館,36.0,14,6,1
2025-06-15 15:00:00,31.85,共同教學館,33.8,15,6,1
2025-06-15 16:00:00,34.81,共同教學館,33.7,16,6,1
2025-06-15 17:00:00,34.01,共同教學館,33.0,17,6,1
2025-06-15 18:00:00,30.03,共同教學館,32.0,18,6,1
2025-06-15 19:00:00,32.26,共同教學館,31.6,19,6,1
2025-06-15 20:00:00,33.01,共同教學館,31.1,20,6,1
2025-06-15 21:00:00,30.07,共同教學館,30.8,21,6,1
2025-06-15 22:00:00,29.19,共同教學館,30.8,22,6,1
2025-06-15 23:00:00,31.98,共同教學館,30.2,23,6,1
2025-06-16 00:00:00,33.37,共同教學館,29.6,0,6,0
2025-06-16 01:00:00,28.72,共同教學館,29.0,1,6,0
2025-06-16 02:00:00,34.22,共同教學館,28.7,2,6,0
2025-06-16 03:00:00,28.94,共同教學館,28.7,3,6,0
2025-06-16 04:00:00,33.4,共同教學館,28.3,4,6,0
2025-06-16 05:00:00,36.35,共同教學館,28.2,5,6,0
2025-06-16 06:00:00,33.38,共同教學館,28.4,6,6,0
2025-06-16 07:00:00,32.24,共同教學館,29.4,7,6,0
2025-06-16 08:00:00,30.57,共同教學館,30.4,8,6,0
2025-06-16 09:00:00,43.41,共同教學館,31.2,9,6,0
2025-06-16 11:00:00,126.78,共同教學館,33.6,11,6,0
2025-06-16 13:00:00,143.11,共同教學館,35.2,13,6,0
2025-06-16 14:00:00,138.52,共同教學館,35.2,14,6,0
2025-06-16 15:00:00,122.32,共同教學館,34.6,15,6,0
2025-06-16 16:00:00,38.29,共同教學館,33.6,16,6,0
2025-06-16 17:00:00,35.31,共同教學館,33.3,17,6,0
2025-06-16 18:00:00,31.35,共同教學館,32.4,18,6,0
2025-06-16 19:00:00,34.23,共同教學館,31.6,19,6,0
2025-06-16 20:00:00,29.4,共同教學館,30.8,20,6,0
2025-06-16 21:00:00,30.79,共同教學館,30.6,21,6,0
2025-06-16 22:00:00,35.39,共同教學館,30.3,22,6,0
2025-06-16 23:00:00,33.02,共同教學館,30.1,23,6,0
2025-06-17 00:00:00,31.92,共同教學館,29.6,0,6,0
2025-06-17 01:00:00,33.74,共同教學館,29.2,1,6,0
2025-06-17 02:00:00,31.31,共同教學館,29.2,2,6,0
2025-06-17 03:00:00,30.87,共同教學館,28.9,3,6,0
2025-06-17 04:00:00,32.25,共同教學館,28.5,4,6,0
2025-06-17 05:00:00,29.82,共同教學館,28.4,5,6,0
2025-06-17 06:00:00,35.97,共同教學館,28.3,6,6,0
2025-06-17 07:00:00,37.0,共同教學館,28.9,7,6,0
2025-06-17 08:00:00,43.71,共同教學館,30.3,8,6,0
2025-06-17 09:00:00,39.43,共同教學館,31.7,9,6,0
2025-06-17 10:00:00,42.49,共同教學館,32.5,10,6,0
2025-06-17 11:00:00,45.41,共同教學館,32.5,11,6,0
2025-06-17 12:00:00,45.26,共同教學館,32.3,12,6,0
2025-06-17 13:00:00,41.67,共同教學館,29.1,13,6,0
2025-06-17 14:00:00,39.62,共同教學館,27.7,14,6,0
2025-06-17 15:00:00,36.27,共同教學館,28.2,15,6,0
2025-06-17 16:00:00,34.34,共同教學館,29.5,16,6,0
2025-06-17 17:00:00,33.55,共同教學館,29.8,17,6,0
2025-06-17 18:00:00,30.85,共同教學館,29.9,18,6,0
2025-06-17 19:00:00,31.91,共同教學館,29.5,19,6,0
2025-06-17 20:00:00,30.88,共同教學館,28.6,20,6,0
2025-06-17 21:00:00,31.85,共同教學館,28.6,21,6,0
2025-06-17 22:00:00,30.5,共同教學館,28.7,22,6,0
2025-06-17 23:00:00,33.12,共同教學館,28.8,23,6,0
2025-06-18 00:00:00,32.82,共同教學館,28.3,0,6,0
2025-06-18 01:00:00,29.65,共同教學館,28.1,1,6,0
2025-06-18 02:00:00,29.02,共同教學館,27.6,2,6,0
2025-06-18 03:00:00,29.57,共同教學館,27.5,3,6,0
2025-06-18 04:00:00,37.78,共同教學館,27.4,4,6,0
2025-06-18 05:00:00,33.72,共同教學館,27.3,5,6,0
2025-06-18 06:00:00,35.36,共同教學館,27.0,6,6,0
2025-06-18 07:00:00,48.12,共同教學館,27.3,7,6,0
2025-06-18 08:00:00,89.59,共同教學館,28.9,8,6,0
2025-06-18 09:00:00,86.78,共同教學館,31.0,9,6,0
2025-06-18 10:00:00,79.54,共同教學館,32.1,10,6,0
2025-06-18 11:00:00,84.11,共同教學館,33.9,11,6,0
2025-06-18 12:00:00,114.06,共同教學館,35.2,12,6,0
2025-06-18 13:00:00,107.93,共同教學館,34.0,13,6,0
2025-06-18 14:00:00,94.62,共同教學館,34.1,14,6,0
2025-06-18 15:00:00,95.28,共同教學館,32.9,15,6,0
2025-06-18 16:00:00,38.41,共同教學館,32.6,16,6,0
2025-06-18 17:00:00,41.11,共同教學館,29.9,17,6,0
2025-06-18 18:00:00,33.98,共同教學館,29.7,18,6,0
2025-06-18 19:00:00,36.95,共同教學館,30.1,19,6,0
2025-06-18 20:00:00,35.78,共同教學館,29.5,20,6,0
2025-06-18 21:00:00,35.62,共同教學館,29.0,21,6,0
2025-06-18 22:00:00,34.02,共同教學館,28.9,22,6,0
2025-06-18 23:00:00,36.22,共同教學館,28.7,23,6,0
2025-06-19 00:00:00,35.26,共同教學館,28.4,0,6,0
2025-06-19 01:00:00,30.69,共同教學館,28.2,1,6,0
2025-06-19 02:00:00,33.41,共同教學館,27.9,2,6,0
2025-06-19 03:00:00,31.76,共同教學館,27.5,3,6,0
2025-06-19 04:00:00,36.73,共同教學館,27.3,4,6,0
2025-06-19 05:00:00,33.54,共同教學館,26.9,5,6,0
2025-06-19 06:00:00,40.53,共同教學館,27.3,6,6,0
2025-06-19 07:00:00,33.05,共同教學館,28.3,7,6,0
2025-06-19 08:00:00,34.07,共同教學館,30.4,8,6,0
2025-06-19 09:00:00,34.62,共同教學館,31.8,9,6,0
2025-06-19 10:00:00,52.56,共同教學館,33.8,10,6,0
2025-06-19 11:00:00,42.75,共同教學館,33.4,11,6,0
2025-06-19 12:00:00,42.33,共同教學館,33.7,12,6,0
2025-06-19 13:00:00,37.65,共同教學館,34.1,13,6,0
2025-06-19 14:00:00,44.57,共同教學館,33.7,14,6,0
2025-06-19 15:00:00,43.72,共同教學館,33.8,15,6,0
2025-06-19 16:00:00,36.31,共同教學館,33.3,16,6,0
2025-06-19 17:00:00,35.7,共同教學館,32.2,17,6,0
2025-06-19 18:00:00,32.81,共同教學館,31.7,18,6,0
2025-06-19 19:00:00,33.45,共同教學館,31.0,19,6,0
2025-06-19 20:00:00,36.28,共同教學館,30.5,20,6,0
2025-06-19 21:00:00,34.02,共同教學館,30.4,21,6,0
2025-06-19 22:00:00,33.22,共同教學館,30.1,22,6,0
2025-06-19 23:00:00,35.82,共同教學館,29.2,23,6,0
2025-06-20 00:00:00,32.6,共同教學館,29.4,0,6,0
2025-06-20 01:00:00,32.25,共同教學館,28.7,1,6,0
2025-06-20 02:00:00,33.46,共同教學館,28.5,2,6,0
2025-06-20 03:00:00,30.55,共同教學館,27.8,3,6,0
2025-06-20 04:00:00,33.41,共同教學館,27.7,4,6,0
2025-06-20 05:00:00,31.23,共同教學館,27.7,5,6,0
2025-06-20 06:00:00,32.33,共同教學館,28.0,6,6,0
2025-06-20 07:00:00,39.6,共同教學館,28.5,7,6,0
2025-06-20 08:00:00,72.12,共同教學館,30.4,8,6,0
2025-06-20 09:00:00,50.01,共同教學館,31.6,9,6,0
2025-06-20 10:00:00,54.28,共同教學館,32.7,10,6,0
2025-06-20 11:00:00,51.81,共同教學館,34.2,11,6,0
2025-06-20 12:00:00,57.44,共同教學館,35.1,12,6,0
2025-06-20 13:00:00,56.44,共同教學館,34.9,13,6,0
2025-06-20 14:00:00,41.67,共同教學館,33.4,14,6,0
2025-06-20 15:00:00,43.48,共同教學館,33.4,15,6,0
2025-06-20 16:00:00,46.27,共同教學館,28.7,16,6,0
2025-06-20 17:00:00,41.91,共同教學館,27.4,17,6,0
2025-06-20 18:00:00,38.82,共同教學館,28.2,18,6,0
2025-06-20 19:00:00,38.55,共同教學館,28.4,19,6,0
2025-06-20 20:00:00,39.76,共同教學館,28.6,20,6,0
2025-06-20 21:00:00,38.67,共同教學館,28.4,21,6,0
2025-06-20 22:00:00,36.94,共同教學館,28.1,22,6,0
2025-06-20 23:00:00,35.33,共同教學館,28.2,23,6,0
2025-06-21 00:00:00,38.54,共同教學館,28.2,0,6,1
2025-06-21 01:00:00,40.31,共同教學館,28.0,1,6,1
2025-06-21 02:00:00,33.58,共同教學館,27.7,2,6,1
2025-06-21 03:00:00,36.06,共同教學館,27.4,3,6,1
2025-06-21 04:00:00,36.36,共同教學館,27.0,4,6,1
2025-06-21 05:00:00,35.62,共同教學館,26.8,5,6,1
2025-06-21 06:00:00,36.74,共同教學館,27.0,6,6,1
2025-06-21 07:00:00,33.63,共同教學館,27.7,7,6,1
2025-06-21 08:00:00,39.13,共同教學館,29.3,8,6,1
2025-06-21 09:00:00,41.73,共同教學館,31.4,9,6,1
2025-06-21 10:00:00,39.79,共同教學館,31.6,10,6,1
2025-06-21 11:00:00,37.19,共同教學館,31.6,11,6,1
2025-06-21 12:00:00,94.91,共同教學館,31.3,12,6,1
2025-06-21 13:00:00,88.51,共同教學館,31.5,13,6,1
2025-06-21 14:00:00,86.57,共同教學館,32.1,14,6,1
2025-06-21 15:00:00,86.74,共同教學館,31.9,15,6,1
2025-06-21 16:00:00,90.13,共同教學館,31.3,16,6,1
2025-06-21 17:00:00,38.16,共同教學館,30.9,17,6,1
2025-06-21 18:00:00,35.07,共同教學館,30.4,18,6,1
2025-06-21 19:00:00,36.09,共同教學館,29.3,19,6,1
2025-06-21 20:00:00,37.41,共同教學館,29.8,20,6,1
2025-06-21 21:00:00,35.34,共同教學館,29.6,21,6,1
2025-06-21 22:00:00,35.56,共同教學館,29.1,22,6,1
2025-06-21 23:00:00,35.5,共同教學館,28.8,23,6,1
2025-06-22 00:00:00,35.44,共同教學館,28.5,0,6,1
2025-06-22 01:00:00,34.44,共同教學館,28.1,1,6,1
2025-06-22 02:00:00,31.82,共同教學館,27.9,2,6,1
2025-06-22 03:00:00,35.78,共同教學館,27.5,3,6,1
2025-06-22 04:00:00,36.38,共同教學館,27.4,4,6,1
2025-06-22 05:00:00,33.32,共同教學館,27.1,5,6,1
2025-06-22 06:00:00,35.88,共同教學館,27.4,6,6,1
2025-06-22 07:00:00,33.15,共同教學館,28.0,7,6,1
2025-06-22 08:00:00,36.53,共同教學館,29.6,8,6,1
2025-06-22 09:00:00,41.31,共同教學館,31.6,9,6,1
2025-06-22 10:00:00,38.53,共同教學館,32.5,10,6,1
2025-06-22 11:00:00,40.55,共同教學館,33.5,11,6,1
2025-06-22 12:00:00,42.37,共同教學館,34.3,12,6,1
2025-06-22 13:00:00,47.19,共同教學館,33.1,13,6,1
2025-06-22 14:00:00,40.91,共同教學館,31.3,14,6,1
2025-06-22 15:00:00,38.69,共同教學館,30.6,15,6,1
2025-06-22 16:00:00,41.3,共同教學館,32.2,16,6,1
2025-06-22 17:00:00,40.05,共同教學館,32.3,17,6,1
2025-06-22 18:00:00,39.58,共同教學館,32.6,18,6,1
2025-06-22 19:00:00,37.59,共同教學館,31.9,19,6,1
2025-06-22 20:00:00,37.42,共同教學館,31.3,20,6,1
2025-06-22 21:00:00,34.99,共同教學館,30.9,21,6,1
2025-06-22 22:00:00,35.41,共同教學館,30.3,22,6,1
2025-06-22 23:00:00,33.96,共同教學館,29.7,23,6,1
2025-06-23 00:00:00,36.92,共同教學館,29.2,0,6,0
2025-06-23 01:00:00,36.12,共同教學館,28.9,1,6,0
2025-06-23 02:00:00,35.67,共同教學館,28.5,2,6,0
2025-06-23 03:00:00,35.5,共同教學館,28.5,3,6,0
2025-06-23 04:00:00,37.99,共同教學館,28.2,4,6,0
2025-06-23 05:00:00,38.0,共同教學館,27.7,5,6,0
2025-06-23 06:00:00,43.09,共同教學館,27.8,6,6,0
2025-06-23 07:00:00,133.02,共同教學館,28.5,7,6,0
2025-06-23 08:00:00,144.21,共同教學館,30.1,8,6,0
2025-06-23 09:00:00,134.37,共同教學館,31.2,9,6,0
2025-06-23 10:00:00,146.05,共同教學館,32.3,10,6,0
2025-06-23 11:00:00,142.38,共同教學館,32.8,11,6,0
2025-06-23 12:00:00,124.87,共同教學館,33.8,12,6,0
2025-06-23 13:00:00,102.94,共同教學館,35.6,13,6,0
2025-06-23 14:00:00,120.51,共同教學館,34.0,14,6,0
2025-06-23 15:00:00,115.02,共同教學館,32.6,15,6,0
2025-06-23 16:00:00,119.98,共同教學館,31.4,16,6,0
2025-06-23 17:00:00,106.69,共同教學館,29.4,17,6,0
2025-06-23 18:00:00,31.19,共同教學館,30.0,18,6,0
2025-06-23 19:00:00,33.3,共同教學館,29.9,19,6,0
2025-06-23 20:00:00,31.54,共同教學館,29.9,20,6,0
2025-06-23 21:00:00,32.04,共同教學館,30.1,21,6,0
2025-06-23 22:00:00,34.44,共同教學館,29.8,22,6,0
2025-06-23 23:00:00,31.4,共同教學館,29.3,23,6,0
2025-06-24 00:00:00,30.7,共同教學館,29.0,0,6,0
2025-06-24 01:00:00,30.92,共同教學館,28.8,1,6,0
2025-06-24 02:00:00,30.27,共同教學館,28.3,2,6,0
2025-06-24 03:00:00,30.0,共同教學館,28.3,3,6,0
2025-06-24 04:00:00,33.84,共同教學館,28.0,4,6,0
2025-06-24 05:00:00,31.53,共同教學館,27.7,5,6,0
2025-06-24 06:00:00,33.54,共同教學館,27.8,6,6,0
2025-06-24 08:00:00,140.01,共同教學館,29.9,8,6,0
2025-06-24 09:00:00,119.52,共同教學館,31.3,9,6,0
2025-06-24 10:00:00,139.24,共同教學館,32.9,10,6,0
2025-06-24 11:00:00,136.91,共同教學館,34.3,11,6,0
2025-06-24 12:00:00,136.8,共同教學館,35.5,12,6,0
2025-06-24 13:00:00,133.54,共同教學館,35.6,13,6,0
2025-06-24 14:00:00,123.98,共同教學館,35.4,14,6,0
2025-06-24 15:00:00,130.14,共同教學館,34.7,15,6,0
2025-06-24 16:00:00,131.22,共同教學館,33.8,16,6,0
2025-06-24 17:00:00,111.74,共同教學館,31.9,17,6,0
2025-06-24 18:00:00,31.76,共同教學館,30.7,18,6,0
2025-06-24 19:00:00,32.53,共同教學館,31.0,19,6,0
2025-06-24 20:00:00,33.69,共同教學館,30.0,20,6,0
2025-06-24 21:00:00,30.78,共同教學館,29.7,21,6,0
2025-06-24 22:00:00,30.64,共同教學館,29.1,22,6,0
2025-06-24 23:00:00,32.47,共同教學館,28.7,23,6,0
2025-06-25 00:00:00,30.55,共同教學館,28.4,0,6,0
2025-06-25 01:00:00,32.02,共同教學館,28.1,1,6,0
2025-06-25 02:00:00,30.48,共同教學館,27.6,2,6,0
2025-06-25 03:00:00,30.4,共同教學館,27.5,3,6,0
2025-06-25 04:00:00,34.64,共同教學館,27.2,4,6,0
2025-06-25 05:00:00,31.91,共同教學館,26.9,5,6,0
2025-06-25 06:00:00,32.22,共同教學館,27.2,6,6,0
2025-06-25 07:00:00,37.17,共同教學館,27.5,7,6,0
2025-06-25 17:00:00,121.98,共同教學館,29.0,17,6,0
2025-06-25 18:00:00,30.46,共同教學館,29.4,18,6,0
2025-06-25 19:00:00,32.11,共同教學館,29.1,19,6,0
2025-06-25 20:00:00,33.09,共同教學館,28.7,20,6,0
2025-06-25 21:00:00,34.15,共同教學館,28.7,21,6,0
2025-06-25 22:00:00,33.29,共同教學館,28.6,22,6,0
2025-06-25 23:00:00,32.62,共同教學館,28.2,23,6,0
2025-06-26 00:00:00,31.47,共同教學館,28.1,0,6,0
2025-06-26 01:00:00,31.86,共同教學館,27.7,1,6,0
2025-06-26 02:00:00,29.61,共同教學館,27.6,2,6,0
2025-06-26 03:00:00,30.34,共同教學館,27.2,3,6,0
2025-06-26 04:00:00,32.75,共同教學館,27.1,4,6,0
2025-06-26 05:00:00,31.28,共同教學館,26.9,5,6,0
2025-06-26 06:00:00,32.32,共同教學館,27.1,6,6,0
2025-06-26 07:00:00,33.53,共同教學館,27.9,7,6,0
2025-06-26 08:00:00,114.64,共同教學館,29.7,8,6,0
2025-06-26 09:00:00,122.97,共同教學館,30.9,9,6,0
2025-06-26 10:00:00,133.48,共同教學館,32.7,10,6,0
2025-06-26 11:00:00,137.19,共同教學館,32.1,11,6,0
2025-06-26 13:00:00,139.85,共同教學館,33.9,13,6,0
2025-06-26 14:00:00,134.84,共同教學館,33.5,14,6,0
2025-06-26 15:00:00,118.22,共同教學館,33.5,15,6,0
2025-06-26 16:00:00,106.48,共同教學館,32.8,16,6,0
2025-06-26 17:00:00,93.9,共同教學館,31.6,17,6,0
2025-06-26 18:00:00,88.13,共同教學館,31.1,18,6,0
2025-06-26 19:00:00,87.63,共同教學館,30.7,19,6,0
2025-06-26 20:00:00,81.33,共同教學館,30.4,20,6,0
2025-06-26 21:00:00,80.67,共同教學館,30.2,21,6,0
2025-06-26 22:00:00,55.75,共同教學館,29.9,22,6,0
2025-06-26 23:00:00,31.9,共同教學館,29.5,23,6,0
2025-06-27 00:00:00,32.18,共同教學館,29.0,0,6,0
2025-06-27 01:00:00,32.25,共同教學館,28.2,1,6,0
2025-06-27 02:00:00,29.95,共同教學館,27.8,2,6,0
2025-06-27 03:00:00,31.27,共同教學館,27.8,3,6,0
2025-06-27 04:00:00,34.58,共同教學館,27.6,4,6,0
2025-06-27 05:00:00,32.6,共同教學館,27.4,5,6,0
2025-06-27 06:00:00,34.76,共同教學館,27.3,6,6,0
2025-06-27 07:00:00,51.5,共同教學館,28.0,7,6,0
2025-06-27 08:00:00,96.53,共同教學館,30.0,8,6,0
2025-06-27 09:00:00,118.22,共同教學館,32.0,9,6,0
2025-06-27 10:00:00,129.23,共同教學館,33.1,10,6,0
2025-06-27 11:00:00,129.59,共同教學館,34.0,11,6,0
2025-06-27 12:00:00,128.1,共同教學館,32.9,12,6,0
2025-06-27 13:00:00,141.99,共同教學館,33.7,13,6,0
2025-06-27 14:00:00,121.73,共同教學館,33.2,14,6,0
2025-06-27 15:00:00,98.18,共同教學館,32.9,15,6,0
2025-06-27 16:00:00,78.11,共同教學館,24.2,16,6,0
2025-06-27 17:00:00,76.87,共同教學館,24.6,17,6,0
2025-06-27 18:00:00,33.2,共同教學館,25.2,18,6,0
2025-06-27 19:00:00,33.3,共同教學館,25.5,19,6,0
